,store_sales_in_millions,store_cost_in_millions,unit_sales_in_millions,promotion_name,sales_country,media_type,cost,id,store_id,customer_id,product_id
34512,5.16,2.2188,3,Shelf Emptiers,USA,"Daily Paper, Radio, TV",107.89,53662,s73,c5165,prod34407
34513,5.16,1.7544,3,Super Duper Savers,USA,"Sunday Paper, Radio",80.0,53558,s40,c31421,prod34407
34514,7.64,3.7436,4,High Roller Savings,USA,"Daily Paper, Radio",84.16,53317,s0,c2,prod34408
34515,5.73,2.8077,3,One Day Sale,USA,"Daily Paper, Radio, TV",131.75,53318,s0,c2,prod34408
34516,5.73,2.2347,3,Sales Galore,USA,Product Attachment,149.08,53416,s18,c24,prod34408
34517,7.64,2.7504,4,Saving Days,USA,"Sunday Paper, Radio, TV",67.11,53710,s82,c88,prod34408
34518,1.91,0.8213,1,Coupon Spectacular,USA,Daily Paper,90.58,53853,s110,c110,prod34408
34519,3.82,1.6044,2,Two for One,USA,Product Attachment,106.2,54144,s113,c113,prod34408
34520,7.64,2.674,4,Green Light Special,USA,In-Store Coupon,123.02,54145,s113,c113,prod34408
34521,9.55,4.393,5,High Roller Savings,USA,"Daily Paper, Radio",84.16,53339,s0,c141,prod34408
34522,5.73,2.1201,3,Price Savers,USA,Cash Register Handout,128.2,53676,s73,c401,prod34408
34523,7.64,3.2088,4,Bag Stuffers,USA,Daily Paper,70.32,53459,s18,c2012,prod34408
34524,7.64,3.438,4,Save-It Sale,USA,Daily Paper,81.79,53663,s73,c2979,prod34408
34525,5.73,2.6358,3,Price Cutters,USA,Product Attachment,129.2,53745,s82,c3367,prod34408
34526,3.82,1.2224,2,Sale Winners,USA,Product Attachment,137.7,53825,s100,c3755,prod34408
34527,1.91,0.7831,1,Two Day Sale,USA,"Daily Paper, Radio, TV",132.9,53856,s110,c3936,prod34408
34528,5.73,1.8909,3,High Roller Savings,USA,"Daily Paper, Radio, TV",68.15,54182,s113,c4130,prod34408
34529,3.82,1.528,2,Free For All,USA,Radio,140.9,54194,s113,c4218,prod34408
34530,1.91,0.6876,1,You Save Days,USA,In-Store Coupon,95.25,54269,s126,c4282,prod34408
34531,3.82,1.2224,2,Price Savers,USA,In-Store Coupon,81.85,53836,s100,c4740,prod34408
34532,1.91,0.6685,1,Wallet Savers,USA,TV,139.36,53855,s110,c4761,prod34408
34533,3.82,1.6044,2,Three for One,USA,Sunday Paper,118.25,54149,s113,c4775,prod34408
34534,7.64,3.6672,4,Saving Days,USA,Street Handout,67.31,53434,s18,c4963,prod34408
34535,7.64,3.2088,4,Double Down Sale,USA,Daily Paper,55.96,53754,s82,c6250,prod34408
34536,5.73,2.0055,3,Sales Galore,USA,Bulk Mail,96.55,53721,s82,c21696,prod34408
34537,3.78,1.6254,2,Super Duper Savers,USA,"Sunday Paper, Radio",80.0,53522,s40,c54,prod34410
34538,5.67,2.3814,3,Shelf Emptiers,USA,Street Handout,137.34,53728,s82,c93,prod34410
34539,5.67,1.9845,3,Price Slashers,USA,"Sunday Paper, Radio, TV",54.11,53337,s0,c138,prod34410
34540,7.56,2.4192,4,Dollar Days,USA,"Daily Paper, Radio",138.81,53417,s18,c212,prod34410
34541,5.67,2.6649,3,Super Savers,USA,"Sunday Paper, Radio",64.99,53572,s58,c344,prod34410
34542,3.78,1.8522,2,One Day Sale,USA,In-Store Coupon,93.07,53623,s58,c382,prod34410
34543,5.67,2.2113,3,Sales Days,USA,Bulk Mail,116.74,53628,s58,c386,prod34410
34544,7.56,2.646,4,Free For All,USA,Daily Paper,52.06,53772,s100,c510,prod34410
34545,3.78,1.4742,2,Big Time Discounts,USA,Product Attachment,109.93,53786,s100,c517,prod34410
34546,7.56,2.8728,4,High Roller Savings,USA,TV,72.61,53811,s100,c537,prod34410
34547,7.56,3.024,4,Bag Stuffers,USA,"Daily Paper, Radio",126.62,53369,s0,c638,prod34410
34548,3.78,1.3986,2,Big Time Discounts,USA,"Daily Paper, Radio",111.51,53370,s0,c638,prod34410
34549,5.67,2.4948,3,Big Promo,USA,Sunday Paper,51.12,53465,s18,c878,prod34410
34550,7.56,2.268,4,Price Savers,USA,"Sunday Paper, Radio",80.29,53348,s0,c1357,prod34410
34551,7.56,2.3436,4,Tip Top Savings,USA,"Daily Paper, Radio, TV",54.9,53365,s0,c1483,prod34410
34552,5.67,1.8711,3,Big Time Savings,USA,In-Store Coupon,135.8,53495,s40,c2201,prod34410
34553,5.67,2.2113,3,Dollar Cutters,USA,Bulk Mail,141.26,53650,s73,c2927,prod34410
34554,5.67,2.3247,3,High Roller Savings,USA,Daily Paper,101.84,53687,s73,c3082,prod34410
34555,7.56,2.646,4,Super Duper Savers,USA,Cash Register Handout,129.5,54184,s113,c4139,prod34410
34556,5.67,2.268,3,Super Savers,USA,"Sunday Paper, Radio",64.76,53644,s73,c6050,prod34410
34557,3.78,1.323,2,Save-It Sale,USA,Daily Paper,81.79,53661,s73,c9346,prod34410
34558,7.56,3.024,4,Green Light Days,USA,Daily Paper,66.27,53319,s0,c9615,prod34410
34559,7.56,2.8728,4,Big Promo,USA,Cash Register Handout,123.88,53517,s40,c9810,prod34410
34560,5.67,2.3247,3,Save-It Sale,USA,"Daily Paper, Radio",64.84,54173,s113,c13304,prod34410
34561,6.64,2.2576,2,Dollar Cutters,USA,"Sunday Paper, Radio",136.74,53427,s18,c25,prod34411
34562,6.64,2.2576,2,Dollar Cutters,USA,"Sunday Paper, Radio",136.74,53445,s18,c30,prod34411
34563,9.96,4.482,3,Two Day Sale,USA,Daily Paper,103.65,53448,s18,c31,prod34411
34564,9.96,3.486,3,Wallet Savers,USA,"Sunday Paper, Radio, TV",79.95,53637,s58,c71,prod34411
34565,6.64,3.32,2,Super Duper Savers,USA,Cash Register Handout,129.5,54146,s113,c115,prod34411
34566,13.28,4.648,4,Bag Stuffers,USA,"Daily Paper, Radio",126.62,53354,s0,c151,prod34411
34567,9.96,3.7848,3,Super Duper Savers,USA,Daily Paper,91.0,53447,s18,c250,prod34411
34568,13.28,5.7104,4,Dollar Cutters,USA,"Daily Paper, Radio, TV",144.18,53489,s40,c286,prod34411
34569,9.96,3.3864,3,Weekend Markdown,USA,"Daily Paper, Radio",69.63,53497,s40,c294,prod34411
34570,13.28,3.984,4,Green Light Days,USA,Street Handout,133.42,53577,s58,c347,prod34411
34571,6.64,2.4568,2,Wallet Savers,USA,"Daily Paper, Radio, TV",53.13,53824,s100,c543,prod34411
34572,9.96,3.486,3,Shelf Clearing Days,USA,Sunday Paper,106.1,54161,s113,c591,prod34411
34573,9.96,3.7848,3,Super Duper Savers,USA,Daily Paper,100.91,53599,s58,c683,prod34411
34574,13.28,5.1792,4,High Roller Savings,USA,Daily Paper,101.84,53648,s73,c692,prod34411
34575,13.28,5.0464,4,Two Day Sale,USA,Sunday Paper,126.88,53743,s82,c706,prod34411
34576,9.96,4.5816,3,Cash Register Lottery,USA,"Daily Paper, Radio",59.86,53340,s0,c756,prod34411
34577,13.28,4.2496,4,Super Duper Savers,USA,Daily Paper,91.0,53481,s18,c894,prod34411
34578,13.28,6.2416,4,Green Light Days,USA,Cash Register Handout,139.19,53774,s100,c1130,prod34411
34579,9.96,3.7848,3,Unbeatable Price Savers,USA,Product Attachment,124.36,53787,s100,c1143,prod34411
34580,9.96,3.8844,3,I Cant Believe It Sale,USA,Product Attachment,69.47,53328,s0,c1288,prod34411
34581,13.28,4.1168,4,Savings Galore,USA,Street Handout,138.53,53535,s40,c2381,prod34411
34582,9.96,3.8844,3,Tip Top Savings,USA,Bulk Mail,106.66,53593,s58,c2641,prod34411
34583,13.28,5.1792,4,Free For All,USA,"Sunday Paper, Radio",126.24,53817,s100,c3734,prod34411
34584,16.6,7.968,5,Weekend Markdown,USA,Daily Paper,140.57,53847,s100,c3893,prod34411
34585,9.96,3.5856,3,Go For It,USA,Radio,105.74,54166,s113,c4060,prod34411
34586,13.28,5.7104,4,Price Destroyers,USA,"Daily Paper, Radio, TV",58.27,54188,s113,c4161,prod34411
34587,13.28,5.4448,4,Best Savings,USA,"Daily Paper, Radio, TV",53.82,53756,s82,c4679,prod34411
34588,6.64,2.656,2,Save-It Sale,USA,Radio,144.38,53320,s0,c4823,prod34411
34589,9.96,3.1872,3,Save-It Sale,USA,Daily Paper,81.79,53731,s82,c6215,prod34411
34590,13.28,4.648,4,Sales Galore,USA,"Daily Paper, Radio, TV",145.41,53559,s40,c12967,prod34411
34591,6.64,1.992,2,Big Time Discounts,USA,"Daily Paper, Radio, TV",146.41,53649,s73,c14985,prod34411
34592,6.64,2.0584,2,Mystery Sale,USA,"Daily Paper, Radio",68.84,53758,s82,c24205,prod34411
34593,8.16,3.1008,3,Bag Stuffers,USA,"Daily Paper, Radio",126.62,53322,s0,c133,prod34413
34594,8.16,2.7744,3,Weekend Markdown,USA,In-Store Coupon,73.05,53409,s18,c202,prod34413
34595,8.16,3.672,3,Price Winners,USA,Cash Register Handout,95.21,53601,s58,c371,prod34413
34596,13.6,4.624,5,Savings Galore,USA,"Sunday Paper, Radio",136.57,53630,s58,c389,prod34413
34597,10.88,4.1344,4,Shelf Clearing Days,USA,Sunday Paper,106.1,54143,s113,c570,prod34413
34598,8.16,3.5904,3,Cash Register Lottery,USA,"Daily Paper, Radio",59.86,53334,s0,c628,prod34413
34599,10.88,4.7872,4,One Day Sale,USA,"Daily Paper, Radio, TV",131.75,53390,s0,c804,prod34413
34600,10.88,3.3728,4,Cash Register Lottery,USA,"Sunday Paper, Radio",123.61,53398,s0,c813,prod34413
34601,13.6,5.168,5,Super Savers,USA,Cash Register Handout,71.51,53405,s18,c818,prod34413
34602,5.44,2.448,2,Price Cutters,USA,Cash Register Handout,145.52,54154,s113,c1198,prod34413
34603,10.88,4.1344,4,Super Duper Savers,USA,Cash Register Handout,129.5,54158,s113,c1199,prod34413
34604,5.44,2.6112,2,Price Savers,USA,"Sunday Paper, Radio",80.29,53344,s0,c1344,prod34413
34605,8.16,4.08,3,One Day Sale,USA,"Daily Paper, Radio, TV",131.75,53358,s0,c1435,prod34413
34606,8.16,3.3456,3,Free For All,USA,Street Handout,55.18,53473,s18,c2060,prod34413
34607,8.16,3.1824,3,Weekend Markdown,USA,"Daily Paper, Radio",69.63,53550,s40,c2433,prod34413
34608,8.16,2.9376,3,High Roller Savings,USA,Daily Paper,101.84,53699,s73,c3137,prod34413
34609,10.88,4.5696,4,Super Wallet Savers,USA,Cash Register Handout,140.19,53819,s100,c3735,prod34413
34610,5.44,2.2304,2,Green Light Days,USA,Daily Paper,66.27,53345,s0,c4298,prod34413
34611,2.72,0.9248,1,Sales Galore,USA,"Daily Paper, Radio",109.03,53859,s110,c4763,prod34413
34612,8.16,3.1824,3,Super Duper Savers,USA,Cash Register Handout,129.5,54165,s113,c5384,prod34413
34613,8.16,3.7536,3,Two Day Sale,USA,Radio,91.28,53498,s40,c8704,prod34413
34614,8.16,3.1824,3,Weekend Markdown,USA,"Daily Paper, Radio",69.63,53510,s40,c9204,prod34413
34615,5.44,2.1216,2,Sales Galore,USA,TV,106.16,53729,s82,c10877,prod34413
34616,10.88,3.264,4,You Save Days,USA,Bulk Mail,131.81,53697,s73,c25383,prod34413
34617,7.4,3.108,2,Wallet Savers,USA,"Sunday Paper, Radio, TV",79.95,53582,s58,c354,prod34414
34618,7.4,2.22,2,Double Down Sale,USA,"Daily Paper, Radio",62.67,53584,s58,c356,prod34414
34619,14.8,5.18,4,Wallet Savers,USA,"Sunday Paper, Radio, TV",79.95,53621,s58,c380,prod34414
34620,11.1,5.439,3,Wallet Savers,USA,"Sunday Paper, Radio, TV",79.95,53617,s58,c686,prod34414
34621,11.1,5.439,3,Price Slashers,USA,"Sunday Paper, Radio, TV",54.11,53323,s0,c744,prod34414
34622,11.1,4.44,3,Cash Register Lottery,USA,"Daily Paper, Radio, TV",55.59,53352,s0,c763,prod34414
34623,14.8,5.18,4,Cash Register Lottery,USA,"Daily Paper, Radio, TV",55.59,53373,s0,c791,prod34414
34624,14.8,6.068,4,Sales Galore,USA,"Daily Paper, Radio, TV",145.41,53482,s40,c895,prod34414
34625,7.4,2.442,2,Savings Galore,USA,"Sunday Paper, Radio",136.57,53625,s58,c1013,prod34414
34626,11.1,4.995,3,Price Smashers,USA,Product Attachment,138.23,53520,s40,c2324,prod34414
34627,11.1,5.217,3,Best Savings,USA,"Daily Paper, Radio, TV",53.82,53733,s82,c3339,prod34414
34628,14.8,7.252,4,Shelf Clearing Days,USA,Sunday Paper,106.1,54191,s113,c4195,prod34414
34629,14.8,4.44,4,Dimes Off,USA,"Daily Paper, Radio",131.58,53533,s40,c6977,prod34414
34630,11.1,4.44,3,Bye Bye Baby,USA,Radio,90.58,53537,s40,c8736,prod34414
34631,7.4,3.478,2,Price Smashers,USA,Product Attachment,138.23,53487,s40,c11041,prod34414
34632,11.1,5.106,3,High Roller Savings,USA,Daily Paper,101.84,53681,s73,c15024,prod34414
34633,11.1,5.439,3,Sales Galore,USA,Product Attachment,149.08,53453,s18,c17642,prod34414
34634,7.64,2.9032,4,Super Savers,USA,"Sunday Paper, Radio",64.99,53581,s58,c63,prod34415
34635,7.64,2.4448,4,Save-It Sale,USA,"Daily Paper, Radio",64.84,54160,s113,c119,prod34415
34636,7.64,2.3684,4,Weekend Markdown,USA,In-Store Coupon,73.05,53441,s18,c234,prod34415
34637,5.73,2.5212,3,Wallet Savers,USA,"Sunday Paper, Radio, TV",79.95,53578,s58,c349,prod34415
34638,3.82,1.8718,2,Two for One,USA,"Daily Paper, Radio, TV",57.52,53597,s58,c367,prod34415
34639,3.82,1.1842,2,Tip Top Savings,USA,Bulk Mail,106.66,53610,s58,c375,prod34415
34640,5.73,2.7504,3,Weekend Markdown,USA,Daily Paper,140.57,53780,s100,c513,prod34415
34641,5.73,2.4066,3,Coupon Spectacular,USA,TV,51.47,54151,s113,c578,prod34415
34642,5.73,2.6931,3,Sale Winners,USA,Product Attachment,137.7,53775,s100,c713,prod34415
34643,5.73,2.292,3,Green Light Days,USA,Street Handout,133.42,53573,s58,c971,prod34415
34644,5.73,1.9482,3,High Roller Savings,USA,"Daily Paper, Radio, TV",68.15,54169,s113,c1211,prod34415
34645,7.64,3.5144,4,Cash Register Lottery,USA,"Daily Paper, Radio",59.86,53324,s0,c1279,prod34415
34646,5.73,2.8077,3,Dollar Cutters,USA,Street Handout,131.46,53491,s40,c2200,prod34415
34647,7.64,3.056,4,Dimes Off,USA,"Daily Paper, Radio",131.58,53531,s40,c2374,prod34415
34648,5.73,2.0055,3,You Save Days,USA,Bulk Mail,131.81,53668,s73,c2991,prod34415
34649,7.64,2.9032,4,Money Savers,USA,Cash Register Handout,53.01,53782,s100,c3597,prod34415
34650,3.82,1.6808,2,Free For All,USA,"Sunday Paper, Radio",126.24,53789,s100,c3628,prod34415
34651,3.82,1.5662,2,Money Savers,USA,Cash Register Handout,53.01,53826,s100,c3760,prod34415
34652,5.73,2.6358,3,Price Destroyers,USA,Sunday Paper,121.44,53843,s100,c3854,prod34415
34653,7.64,3.6672,4,Save-It Sale,USA,Daily Paper,81.79,53695,s73,c5200,prod34415
34654,5.73,1.8336,3,Best Savings,USA,Street Handout,114.01,53496,s40,c5784,prod34415
34655,1.91,0.9359,1,Unbeatable Price Savers,USA,Daily Paper,94.69,53857,s110,c20287,prod34415
34656,3.82,1.3752,2,Unbeatable Price Savers,USA,"Sunday Paper, Radio",78.45,54266,s126,c20331,prod34415
34657,13.55,5.42,5,Big Promo,USA,Sunday Paper,51.12,53436,s18,c22,prod34416
34658,8.13,3.0894,3,Bag Stuffers,USA,"Daily Paper, Radio",126.62,53325,s0,c135,prod34416
34659,8.13,2.9268,3,Super Savers,USA,"Sunday Paper, Radio",64.99,53594,s58,c364,prod34416
34660,8.13,3.6585,3,Money Savers,USA,Cash Register Handout,53.01,53794,s100,c522,prod34416
34661,10.84,4.336,4,Mystery Sale,USA,Bulk Mail,84.97,54179,s113,c574,prod34416
34662,5.42,1.626,2,Price Smashers,USA,Product Attachment,138.23,53490,s40,c905,prod34416
34663,5.42,1.9512,2,Saving Days,USA,"Daily Paper, Radio",118.36,53812,s100,c1152,prod34416
34664,10.84,5.3116,4,Big Time Savings,USA,Radio,53.45,53374,s0,c1523,prod34416
34665,10.84,4.5528,4,Double Down Sale,USA,TV,95.74,53429,s18,c1829,prod34416
34666,5.42,2.2764,2,Price Winners,USA,In-Store Coupon,94.63,53439,s18,c1903,prod34416
34667,10.84,3.9024,4,Best Savings,USA,Street Handout,114.01,53493,s40,c2195,prod34416
34668,8.13,2.439,3,Bye Bye Baby,USA,Radio,90.58,53505,s40,c2254,prod34416
34669,10.84,5.2032,4,Sales Days,USA,Bulk Mail,116.74,53605,s58,c2700,prod34416
34670,10.84,4.9864,4,High Roller Savings,USA,Daily Paper,101.84,53694,s73,c3109,prod34416
34671,5.42,2.6558,2,Fantastic Discounts,USA,Radio,137.46,53702,s82,c3171,prod34416
34672,5.42,1.8428,2,Wallet Savers,USA,"Daily Paper, Radio, TV",53.13,53795,s100,c3651,prod34416
34673,8.13,4.065,3,Big Time Discounts,USA,"Daily Paper, Radio",111.51,53387,s0,c4901,prod34416
34674,10.84,5.3116,4,Saving Days,USA,Product Attachment,83.26,53690,s73,c6137,prod34416
34675,8.13,3.4146,3,High Roller Savings,USA,"Sunday Paper, Radio, TV",95.55,53715,s82,c6177,prod34416
34676,10.84,4.7696,4,Big Time Savings,USA,In-Store Coupon,135.8,53536,s40,c6980,prod34416
34677,8.13,2.7642,3,One Day Sale,USA,"Daily Paper, Radio, TV",85.88,53734,s82,c15095,prod34416
34678,10.84,3.4688,4,Pick Your Savings,USA,Sunday Paper,67.25,53750,s82,c17066,prod34416
34679,10.84,4.9864,4,Weekend Markdown,USA,"Daily Paper, Radio",69.63,53549,s40,c24980,prod34416
34680,3.81,1.1811,3,Green Light Days,USA,Street Handout,133.42,53587,s58,c65,prod34417
34681,5.08,1.7272,4,Save-It Sale,USA,"Daily Paper, Radio",64.84,54162,s113,c120,prod34417
34682,2.54,1.1176,2,Tip Top Savings,USA,"Daily Paper, Radio, TV",54.9,53360,s0,c159,prod34417
34683,3.81,1.6764,3,Dollar Days,USA,"Daily Paper, Radio",138.81,53411,s18,c205,prod34417
34684,5.08,2.54,4,Sales Galore,USA,Product Attachment,149.08,53458,s18,c250,prod34417
34685,3.81,1.4859,3,Big Time Discounts,USA,In-Store Coupon,59.4,53603,s58,c373,prod34417
34686,5.08,2.286,4,One Day Sale,USA,In-Store Coupon,93.07,53624,s58,c382,prod34417
34687,3.81,1.6002,3,Green Light Days,USA,Cash Register Handout,139.19,53767,s100,c557,prod34417
34688,3.81,1.2954,3,Super Duper Savers,USA,Cash Register Handout,129.5,54157,s113,c586,prod34417
34689,3.81,1.524,3,High Roller Savings,USA,Daily Paper,101.84,53660,s73,c697,prod34417
34690,3.81,1.7145,3,Mystery Sale,USA,Bulk Mail,84.97,54152,s113,c1195,prod34417
34691,2.54,0.8128,2,I Cant Believe It Sale,USA,Product Attachment,69.47,53362,s0,c1476,prod34417
34692,3.81,1.8288,3,Double Down Sale,USA,Radio,50.79,53376,s0,c1528,prod34417
34693,3.81,1.524,3,Price Slashers,USA,"Sunday Paper, Radio, TV",54.11,53383,s0,c1581,prod34417
34694,2.54,1.143,2,Save-It Sale,USA,Sunday Paper,139.37,53438,s18,c1897,prod34417
34695,3.81,1.2954,3,Unbeatable Price Savers,USA,Bulk Mail,66.78,53546,s40,c2415,prod34417
34696,2.54,1.0668,2,Weekend Markdown,USA,Street Handout,117.4,53815,s100,c3729,prod34417
34697,3.81,1.7526,3,Price Savers,USA,"Sunday Paper, Radio",80.29,53384,s0,c4895,prod34417
34698,3.81,1.905,3,Bag Stuffers,USA,"Daily Paper, Radio",126.62,53355,s0,c4914,prod34417
34699,3.81,1.3716,3,Pick Your Savings,USA,In-Store Coupon,83.51,53547,s40,c5871,prod34417
34700,6.35,2.9845,5,Green Light Days,USA,Daily Paper,66.27,53326,s0,c6576,prod34417
34701,5.08,1.9812,4,Pick Your Savings,USA,Sunday Paper,67.25,53717,s82,c9417,prod34417
34702,11.16,3.6828,3,Green Light Special,USA,In-Store Coupon,123.02,54148,s113,c116,prod34421
34703,11.16,5.4684,3,Double Down Sale,USA,TV,95.74,53462,s18,c254,prod34421
34704,11.16,4.2408,3,Weekend Markdown,USA,"Daily Paper, Radio",69.63,53502,s40,c301,prod34421
34705,11.16,3.6828,3,Big Time Discounts,USA,In-Store Coupon,59.4,53602,s58,c371,prod34421
34706,7.44,2.976,2,Price Savers,USA,Cash Register Handout,128.2,53673,s73,c425,prod34421
34707,7.44,2.3064,2,Cash Register Lottery,USA,"Sunday Paper, Radio",123.61,53330,s0,c627,prod34421
34708,7.44,3.4224,2,Sales Days,USA,Bulk Mail,116.74,53612,s58,c685,prod34421
34709,11.16,4.3524,3,Price Winners,USA,"Sunday Paper, Radio",122.51,53653,s73,c695,prod34421
34710,14.88,5.6544,4,Price Cutters,USA,Product Attachment,129.2,53709,s82,c702,prod34421
34711,14.88,7.44,4,Savings Galore,USA,"Sunday Paper, Radio",136.57,53627,s58,c1015,prod34421
34712,11.16,3.5712,3,One Day Sale,USA,"Daily Paper, Radio, TV",85.88,53723,s82,c1100,prod34421
34713,7.44,2.3064,2,Unbeatable Price Savers,USA,Product Attachment,124.36,53769,s100,c1127,prod34421
34714,11.16,5.022,3,Free For All,USA,Product Attachment,143.83,53346,s0,c1346,prod34421
34715,7.44,2.6784,2,Best Savings,USA,Street Handout,114.01,53556,s40,c2463,prod34421
34716,14.88,6.2496,4,High Roller Savings,USA,Daily Paper,101.84,53670,s73,c3007,prod34421
34717,7.44,3.0504,2,Double Down Sale,USA,Daily Paper,55.96,53691,s73,c3090,prod34421
34718,18.6,5.766,5,One Day Sale,USA,"Daily Paper, Radio, TV",85.88,53707,s82,c3194,prod34421
34719,11.16,4.1292,3,Price Savers,USA,Cash Register Handout,128.2,53671,s73,c4594,prod34421
34720,11.16,4.1292,3,You Save Days,USA,Bulk Mail,131.81,53646,s73,c5149,prod34421
34721,3.72,1.8228,1,Price Winners,USA,Cash Register Handout,69.24,54262,s126,c6538,prod34421
34722,7.44,2.6784,2,Savings Galore,USA,Street Handout,138.53,53548,s40,c7746,prod34421
34723,11.16,3.6828,3,Save-It Sale,USA,Daily Paper,81.79,53718,s82,c13500,prod34421
34724,3.72,1.2648,1,Dimes Off,USA,Bulk Mail,84.97,54270,s126,c17542,prod34421
34725,7.44,3.4968,2,Super Duper Savers,USA,"Sunday Paper, Radio",80.0,53488,s40,c20667,prod34421
34726,6.08,2.9184,4,Two for One,USA,Product Attachment,59.83,53407,s18,c22,prod34423
34727,4.56,1.368,3,Sales Galore,USA,Product Attachment,149.08,53435,s18,c29,prod34423
34728,3.04,1.0032,2,Big Time Discounts,USA,In-Store Coupon,59.4,53626,s58,c70,prod34423
34729,3.04,1.3984,2,Go For It,USA,Radio,105.74,54190,s113,c124,prod34423
34730,4.56,1.6872,3,Free For All,USA,Street Handout,55.18,53443,s18,c236,prod34423
34731,4.56,1.596,3,Big Promo,USA,Sunday Paper,51.12,53467,s18,c262,prod34423
34732,4.56,2.1432,3,Weekend Markdown,USA,"Daily Paper, Radio",69.63,53519,s40,c313,prod34423
34733,6.08,2.5536,4,Big Promo,USA,Radio,98.52,53596,s58,c367,prod34423
34734,6.08,2.7968,4,Big Time Discounts,USA,In-Store Coupon,59.4,53604,s58,c373,prod34423
34735,4.56,1.5048,3,Price Destroyers,USA,"Daily Paper, Radio",62.26,53615,s58,c379,prod34423
34736,4.56,1.368,3,High Roller Savings,USA,Daily Paper,101.84,53672,s73,c424,prod34423
34737,4.56,2.0976,3,Price Slashers,USA,Sunday Paper,67.2,53823,s100,c542,prod34423
34738,6.08,2.8576,4,Saving Days,USA,"Daily Paper, Radio",118.36,53849,s100,c558,prod34423
34739,4.56,1.7328,3,Price Cutters,USA,Cash Register Handout,145.52,54153,s113,c1195,prod34423
34740,4.56,1.368,3,Price Savers,USA,"Sunday Paper, Radio",80.29,53332,s0,c1307,prod34423
34741,6.08,2.9792,4,Cash Register Lottery,USA,"Daily Paper, Radio",59.86,53359,s0,c1444,prod34423
34742,4.56,1.6872,3,Cash Register Lottery,USA,"Daily Paper, Radio",59.86,53385,s0,c1585,prod34423
34743,4.56,1.7784,3,Double Down Sale,USA,Radio,50.79,53396,s0,c1643,prod34423
34744,4.56,1.5504,3,Super Duper Savers,USA,Daily Paper,91.0,53430,s18,c1829,prod34423
34745,6.08,2.3712,4,Big Time Discounts,USA,In-Store Coupon,59.4,53606,s58,c2700,prod34423
34746,7.6,3.116,5,Savings Galore,USA,"Sunday Paper, Radio, TV",61.65,53640,s73,c2859,prod34423
34747,1.52,0.5168,1,Big Promo,USA,"Sunday Paper, Radio, TV",70.98,53864,s110,c3915,prod34423
34748,4.56,2.052,3,You Save Days,USA,Bulk Mail,131.81,53680,s73,c4566,prod34423
34749,4.56,2.0064,3,High Roller Savings,USA,Daily Paper,101.84,53679,s73,c4608,prod34423
34750,4.56,2.0064,3,High Roller Savings,USA,Daily Paper,101.84,53656,s73,c6070,prod34423
34751,7.84,2.5088,2,Price Slashers,USA,"Sunday Paper, Radio, TV",54.11,53394,s0,c16,prod34424
34752,11.76,5.292,3,Double Down Sale,USA,"Daily Paper, Radio",62.67,53595,s58,c67,prod34424
34753,15.68,5.488,4,Saving Days,USA,Street Handout,67.31,53440,s18,c234,prod34424
34754,15.68,5.488,4,Big Time Discounts,USA,In-Store Coupon,145.6,53800,s100,c523,prod34424
