,marital_status,gender,total_children,education,member_card,occupation,houseowner,avg_cars_at_home_approx,avg_yearly_income,num_children_at_home,customer_id,location_id
3381,S,F,0,High School Degree,Bronze,Professional,N,2,$130K - $150K,0,c15099,loc82
3382,S,F,3,Partial High School,Bronze,Manual,N,4,$50K - $70K,0,c15103,loc82
3383,S,M,3,Bachelors Degree,Bronze,Professional,N,4,$50K - $70K,0,c15117,loc82
3384,S,F,1,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,0,c15146,loc100
3385,S,F,2,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,0,c15168,loc100
3386,S,F,1,Bachelors Degree,Bronze,Professional,Y,4,$110K - $130K,0,c15199,loc100
3387,S,F,0,Partial High School,Normal,Manual,N,0,$10K - $30K,0,c15219,loc100
3388,M,M,4,High School Degree,Bronze,Management,Y,3,$70K - $90K,0,c15221,loc100
3389,M,M,3,High School Degree,Bronze,Manual,Y,4,$30K - $50K,1,c15233,loc100
3390,S,F,5,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,c15251,loc100
3391,M,F,5,Bachelors Degree,Bronze,Management,Y,2,$50K - $70K,2,c15303,loc113
3392,S,F,2,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,0,c15337,loc126
3393,M,F,1,Bachelors Degree,Bronze,Professional,Y,2,$110K - $130K,1,c15338,loc126
3394,M,M,4,Partial High School,Silver,Professional,Y,3,$130K - $150K,4,c15341,loc126
3395,M,F,1,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,1,c15344,loc126
3396,S,F,2,High School Degree,Bronze,Skilled Manual,N,2,$30K - $50K,0,c15346,loc126
3397,S,M,0,Bachelors Degree,Bronze,Management,N,3,$70K - $90K,0,c15376,loc0
3398,M,M,2,Partial High School,Normal,Manual,N,0,$10K - $30K,2,c15436,loc82
3399,M,M,0,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,0,c15466,loc110
3400,S,M,1,Bachelors Degree,Normal,Professional,N,1,$50K - $70K,0,c15475,loc126
3401,M,F,1,Partial High School,Silver,Management,N,1,$70K - $90K,0,c15478,loc126
3402,M,M,4,Partial High School,Bronze,Manual,Y,4,$50K - $70K,1,c15514,loc0
3403,S,M,5,Partial College,Bronze,Professional,N,3,$30K - $50K,0,c15604,loc40
3404,M,F,4,Bachelors Degree,Golden,Professional,Y,3,$110K - $130K,3,c15609,loc40
3405,M,F,4,Bachelors Degree,Normal,Professional,Y,4,$70K - $90K,3,c15616,loc40
3406,S,F,0,Partial High School,Bronze,Manual,Y,3,$30K - $50K,0,c15665,loc73
3407,S,M,3,High School Degree,Bronze,Professional,Y,4,$90K - $110K,0,c15667,loc73
3408,S,F,1,High School Degree,Normal,Skilled Manual,Y,1,$10K - $30K,0,c15678,loc73
3409,M,F,1,Bachelors Degree,Bronze,Professional,Y,2,$30K - $50K,1,c15694,loc73
3410,M,M,3,High School Degree,Bronze,Skilled Manual,N,3,$30K - $50K,2,c15737,loc82
3411,M,M,1,Bachelors Degree,Bronze,Management,Y,2,$50K - $70K,0,c15760,loc100
3412,M,M,1,Partial High School,Bronze,Professional,Y,2,$130K - $150K,1,c15825,loc126
3413,M,M,2,High School Degree,Bronze,Manual,Y,1,$30K - $50K,2,c15924,loc0
3414,S,F,3,Partial High School,Normal,Manual,N,0,$10K - $30K,0,c15934,loc0
3415,M,M,3,Partial High School,Silver,Manual,Y,1,$10K - $30K,3,c15953,loc0
3416,S,M,1,Partial College,Bronze,Manual,Y,2,$30K - $50K,0,c15972,loc0
3417,M,F,4,Partial High School,Bronze,Manual,N,2,$30K - $50K,1,c16028,loc0
3418,M,F,3,High School Degree,Normal,Professional,Y,2,$130K - $150K,2,c16268,loc18
3419,S,F,4,High School Degree,Bronze,Professional,Y,2,$130K - $150K,0,c16360,loc40
3420,M,M,5,High School Degree,Golden,Skilled Manual,Y,4,$30K - $50K,5,c16428,loc40
3421,M,F,2,High School Degree,Normal,Manual,Y,1,$10K - $30K,1,c16454,loc40
3422,S,M,5,High School Degree,Silver,Skilled Manual,Y,2,$30K - $50K,0,c16471,loc40
3423,M,F,2,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,c16480,loc40
3424,M,F,5,Partial High School,Normal,Manual,Y,2,$10K - $30K,0,c16497,loc40
3425,M,F,1,High School Degree,Bronze,Professional,Y,1,$130K - $150K,1,c16525,loc40
3426,M,M,0,Partial College,Bronze,Skilled Manual,N,3,$30K - $50K,0,c16536,loc40
3427,M,M,0,Partial High School,Normal,Manual,Y,2,$10K - $30K,0,c16537,loc40
3428,S,F,4,High School Degree,Bronze,Professional,Y,3,$110K - $130K,0,c16742,loc73
3429,M,F,3,Bachelors Degree,Bronze,Management,Y,1,$90K - $110K,2,c16763,loc73
3430,M,M,0,Partial College,Bronze,Professional,Y,1,$30K - $50K,0,c16768,loc73
3431,M,F,0,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,c16772,loc73
3432,S,F,4,Bachelors Degree,Bronze,Management,N,1,$50K - $70K,0,c16785,loc73
3433,M,M,4,Partial High School,Normal,Manual,N,2,$10K - $30K,1,c16805,loc73
3434,M,F,4,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,2,c16858,loc73
3435,M,M,2,High School Degree,Bronze,Skilled Manual,N,4,$30K - $50K,0,c16860,loc73
3436,M,M,1,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,1,c16875,loc73
3437,M,M,4,Partial High School,Normal,Skilled Manual,Y,2,$10K - $30K,3,c16928,loc73
3438,M,M,2,High School Degree,Bronze,Skilled Manual,Y,4,$30K - $50K,0,c16938,loc82
3439,M,M,4,Bachelors Degree,Golden,Management,Y,3,$50K - $70K,4,c16950,loc82
3440,M,F,0,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,0,c16983,loc82
3441,S,M,2,High School Degree,Bronze,Manual,N,3,$30K - $50K,0,c16999,loc82
3442,S,M,3,Bachelors Degree,Bronze,Management,Y,3,$70K - $90K,0,c17000,loc82
3443,M,M,2,Graduate Degree,Bronze,Professional,Y,1,$110K - $130K,1,c17007,loc82
3444,M,F,3,Graduate Degree,Silver,Professional,N,2,$70K - $90K,3,c17037,loc82
3445,S,F,2,Partial High School,Silver,Skilled Manual,Y,0,$10K - $30K,0,c17046,loc82
3446,M,M,5,Bachelors Degree,Golden,Management,Y,3,$50K - $70K,4,c17048,loc82
3447,M,F,3,Bachelors Degree,Golden,Professional,Y,3,$50K - $70K,3,c17052,loc82
3448,S,M,4,High School Degree,Bronze,Manual,Y,3,$30K - $50K,0,c17066,loc82
3449,M,M,3,Bachelors Degree,Bronze,Professional,Y,2,$30K - $50K,3,c17071,loc82
3450,M,F,1,Partial High School,Silver,Manual,Y,2,$10K - $30K,0,c17089,loc82
3451,S,F,2,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,c17175,loc100
3452,S,M,1,Bachelors Degree,Bronze,Professional,Y,3,$50K - $70K,0,c17279,loc100
3453,S,F,1,Partial High School,Normal,Skilled Manual,N,2,$10K - $30K,0,c17292,loc100
3454,M,F,5,Partial College,Bronze,Clerical,Y,4,$30K - $50K,5,c17335,loc110
3455,S,F,3,Partial College,Bronze,Skilled Manual,N,3,$50K - $70K,0,c17336,loc110
3456,S,F,3,Bachelors Degree,Bronze,Professional,N,2,$30K - $50K,0,c17412,loc113
3457,M,M,3,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,3,c17502,loc126
3458,S,M,1,High School Degree,Bronze,Manual,Y,3,$30K - $50K,0,c17511,loc126
3459,M,M,2,High School Degree,Bronze,Manual,N,4,$30K - $50K,1,c17519,loc126
3460,S,M,1,Bachelors Degree,Bronze,Professional,N,2,$70K - $90K,0,c17520,loc126
3461,M,F,3,Graduate Degree,Bronze,Management,N,3,$30K - $50K,1,c17526,loc126
3462,M,F,3,High School Degree,Golden,Skilled Manual,Y,3,$30K - $50K,3,c17535,loc126
3463,M,F,3,High School Degree,Bronze,Professional,Y,4,$130K - $150K,2,c17539,loc126
3464,S,F,1,Bachelors Degree,Bronze,Professional,Y,4,$90K - $110K,0,c17541,loc126
3465,M,M,1,High School Degree,Bronze,Professional,Y,1,$130K - $150K,0,c17542,loc126
3466,M,F,3,High School Degree,Golden,Professional,Y,3,$110K - $130K,3,c17592,loc0
3467,M,F,2,Partial College,Golden,Professional,Y,1,$130K - $150K,1,c17593,loc0
3468,S,F,2,High School Degree,Golden,Manual,N,3,$30K - $50K,0,c17607,loc18
3469,S,M,3,High School Degree,Golden,Skilled Manual,Y,3,$30K - $50K,0,c17642,loc18
3470,S,M,1,Partial College,Bronze,Professional,N,2,$30K - $50K,0,c17648,loc18
3471,S,F,3,Partial High School,Normal,Skilled Manual,N,2,$10K - $30K,0,c17675,loc40
3472,M,M,3,High School Degree,Bronze,Manual,Y,3,$30K - $50K,1,c17691,loc40
3473,M,F,5,Graduate Degree,Bronze,Professional,Y,2,$90K - $110K,0,c17693,loc40
3474,M,M,4,High School Degree,Golden,Skilled Manual,Y,3,$30K - $50K,4,c17757,loc73
3475,S,M,1,High School Degree,Bronze,Manual,Y,2,$30K - $50K,0,c17764,loc73
3476,M,M,0,Partial College,Bronze,Clerical,Y,2,$30K - $50K,0,c17780,loc82
3477,S,F,3,High School Degree,Bronze,Manual,N,3,$30K - $50K,0,c17782,loc82
3478,S,M,5,Partial College,Bronze,Professional,N,3,$30K - $50K,0,c17786,loc82
3479,M,M,5,High School Degree,Bronze,Manual,N,3,$30K - $50K,2,c17793,loc82
3480,M,M,1,Partial High School,Normal,Manual,Y,2,$10K - $30K,1,c17795,loc82
3481,M,F,2,Bachelors Degree,Normal,Professional,Y,1,$10K - $30K,0,c17892,loc126
3482,S,M,4,High School Degree,Golden,Manual,N,4,$30K - $50K,0,c17976,loc40
3483,S,F,1,Partial High School,Bronze,Professional,Y,3,$90K - $110K,0,c17983,loc40
3484,M,M,2,High School Degree,Golden,Management,Y,2,$150K +,1,c18038,loc73
3485,S,F,1,High School Degree,Bronze,Manual,Y,2,$30K - $50K,0,c18046,loc73
3486,M,M,3,Bachelors Degree,Bronze,Professional,N,4,$70K - $90K,2,c18047,loc73
3487,M,F,4,Bachelors Degree,Bronze,Management,Y,4,$50K - $70K,1,c18058,loc73
3488,S,M,2,Graduate Degree,Bronze,Professional,N,4,$70K - $90K,0,c18105,loc100
3489,M,M,2,High School Degree,Bronze,Skilled Manual,Y,4,$30K - $50K,1,c18141,loc126
3490,S,M,0,High School Degree,Golden,Skilled Manual,N,3,$30K - $50K,0,c18207,loc0
3491,M,M,1,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,1,c18305,loc40
3492,M,F,1,Partial College,Bronze,Professional,Y,2,$110K - $130K,0,c18309,loc40
3493,M,M,5,Bachelors Degree,Golden,Management,Y,3,$70K - $90K,3,c18312,loc40
3494,M,F,3,High School Degree,Golden,Manual,Y,3,$30K - $50K,3,c18319,loc40
3495,S,F,0,Bachelors Degree,Bronze,Management,N,2,$50K - $70K,0,c18321,loc40
3496,M,F,4,Bachelors Degree,Golden,Management,Y,3,$50K - $70K,4,c18329,loc40
3497,S,M,2,High School Degree,Bronze,Skilled Manual,Y,4,$30K - $50K,0,c18358,loc40
3498,S,F,5,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,0,c18415,loc73
3499,M,F,2,Bachelors Degree,Bronze,Professional,N,3,$70K - $90K,2,c18418,loc73
3500,M,F,1,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,c18422,loc73
3501,S,M,2,Partial High School,Bronze,Skilled Manual,N,2,$50K - $70K,0,c18431,loc73
3502,M,M,0,Partial High School,Bronze,Professional,Y,3,$130K - $150K,0,c18449,loc73
3503,S,F,5,Bachelors Degree,Normal,Management,Y,2,$10K - $30K,0,c18457,loc73
3504,M,M,3,Partial High School,Normal,Manual,N,1,$10K - $30K,3,c18470,loc82
3505,M,M,3,Partial College,Bronze,Professional,Y,3,$30K - $50K,0,c18571,loc100
3506,S,M,2,High School Degree,Bronze,Manual,N,1,$30K - $50K,0,c18794,loc40
3507,M,F,3,High School Degree,Golden,Skilled Manual,Y,4,$30K - $50K,3,c18904,loc82
3508,M,M,5,Partial College,Golden,Professional,Y,3,$30K - $50K,5,c18907,loc82
3509,M,F,1,High School Degree,Bronze,Professional,N,3,$70K - $90K,1,c18978,loc100
3510,M,F,2,Graduate Degree,Bronze,Management,Y,3,$70K - $90K,2,c18985,loc110
3511,M,F,4,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,4,c18988,loc110
3512,S,M,2,High School Degree,Bronze,Professional,Y,1,$70K - $90K,0,c19027,loc126
3513,M,F,0,Bachelors Degree,Bronze,Professional,Y,3,$70K - $90K,0,c19028,loc126
3514,S,F,2,Partial High School,Bronze,Skilled Manual,N,1,$30K - $50K,0,c19029,loc126
3515,S,M,1,Bachelors Degree,Golden,Professional,N,1,$50K - $70K,0,c19238,loc40
3516,S,F,4,Partial High School,Normal,Skilled Manual,N,2,$10K - $30K,0,c19293,loc73
3517,M,F,4,Bachelors Degree,Normal,Professional,Y,2,$10K - $30K,3,c19365,loc82
3518,M,F,5,Bachelors Degree,Normal,Management,Y,0,$10K - $30K,5,c19383,loc82
3519,M,M,0,Bachelors Degree,Bronze,Professional,N,1,$70K - $90K,0,c19391,loc82
3520,M,F,1,Bachelors Degree,Bronze,Professional,Y,4,$50K - $70K,1,c19571,loc0
3521,S,F,1,High School Degree,Silver,Management,Y,4,$150K +,0,c19766,loc73
3522,M,M,1,Bachelors Degree,Silver,Professional,Y,3,$110K - $130K,1,c19798,loc73
3523,S,M,1,Bachelors Degree,Bronze,Professional,Y,3,$130K - $150K,0,c19838,loc82
3524,S,M,2,Partial High School,Bronze,Management,Y,2,$90K - $110K,0,c19877,loc100
3525,S,M,0,Partial High School,Bronze,Manual,N,3,$50K - $70K,0,c19950,loc126
3526,S,F,3,Partial College,Bronze,Skilled Manual,Y,4,$30K - $50K,0,c19963,loc0
3527,M,F,1,High School Degree,Bronze,Manual,Y,2,$30K - $50K,1,c20094,loc40
3528,M,F,5,Graduate Degree,Golden,Professional,Y,4,$70K - $90K,4,c20158,loc73
3529,M,M,2,Partial College,Bronze,Professional,Y,3,$30K - $50K,2,c20162,loc73
3530,S,M,1,Partial High School,Bronze,Manual,N,2,$50K - $70K,0,c20172,loc73
3531,M,F,2,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,2,c20186,loc73
3532,S,M,0,Bachelors Degree,Bronze,Professional,Y,2,$70K - $90K,0,c20212,loc82
3533,S,M,4,Bachelors Degree,Bronze,Management,Y,1,$50K - $70K,0,c20285,loc110
3534,M,F,3,Bachelors Degree,Bronze,Professional,N,2,$70K - $90K,1,c20287,loc110
3535,S,F,2,Partial High School,Normal,Professional,N,4,$130K - $150K,0,c20331,loc126
3536,M,M,4,Bachelors Degree,Golden,Professional,Y,3,$50K - $70K,3,c20358,loc0
3537,S,M,3,Partial College,Silver,Skilled Manual,N,2,$30K - $50K,0,c20401,loc0
3538,M,F,4,High School Degree,Bronze,Manual,Y,4,$30K - $50K,2,c20413,loc0
3539,M,M,1,High School Degree,Bronze,Manual,Y,1,$30K - $50K,1,c20456,loc0
3540,S,M,3,Partial College,Bronze,Professional,N,2,$30K - $50K,0,c20458,loc0
3541,M,M,3,Partial High School,Normal,Manual,Y,3,$30K - $50K,1,c20653,loc18
3542,S,M,2,High School Degree,Bronze,Manual,N,2,$30K - $50K,0,c20667,loc40
3543,M,M,2,Bachelors Degree,Bronze,Management,N,4,$50K - $70K,0,c20701,loc40
3544,S,M,2,Partial College,Bronze,Skilled Manual,Y,1,$30K - $50K,0,c20790,loc40
3545,M,M,2,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,2,c20955,loc73
3546,S,M,1,Bachelors Degree,Bronze,Professional,N,4,$50K - $70K,0,c20977,loc73
3547,M,M,3,Partial High School,Normal,Manual,Y,1,$10K - $30K,3,c21001,loc73
3548,M,M,4,High School Degree,Bronze,Manual,N,2,$30K - $50K,1,c21011,loc73
3549,M,M,1,Partial High School,Golden,Skilled Manual,Y,3,$30K - $50K,0,c21028,loc73
3550,M,F,4,Partial High School,Normal,Manual,Y,1,$10K - $30K,4,c21041,loc82
3551,S,M,3,Graduate Degree,Normal,Professional,N,1,$50K - $70K,0,c21069,loc82
3552,M,M,4,Graduate Degree,Bronze,Professional,Y,2,$70K - $90K,2,c21073,loc82
3553,S,M,4,Bachelors Degree,Normal,Professional,Y,1,$10K - $30K,0,c21074,loc82
3554,M,F,4,Partial High School,Bronze,Manual,N,2,$10K - $30K,1,c21075,loc82
3555,M,F,4,Partial High School,Bronze,Management,Y,1,$110K - $130K,0,c21090,loc82
3556,M,M,4,Partial College,Golden,Professional,Y,4,$30K - $50K,4,c21142,loc82
3557,S,M,0,High School Degree,Bronze,Manual,N,1,$30K - $50K,0,c21154,loc82
3558,S,M,2,Partial College,Bronze,Clerical,N,4,$30K - $50K,0,c21157,loc82
3559,S,M,5,Partial High School,Bronze,Management,Y,3,$130K - $150K,0,c21278,loc100
3560,S,F,3,Partial High School,Bronze,Manual,Y,2,$30K - $50K,0,c21286,loc100
3561,M,F,1,Graduate Degree,Bronze,Management,Y,3,$70K - $90K,1,c21331,loc110
3562,M,M,2,High School Degree,Bronze,Professional,Y,2,$110K - $130K,1,c21447,loc126
3563,M,M,1,High School Degree,Bronze,Manual,Y,3,$30K - $50K,0,c21457,loc126
3564,M,M,4,High School Degree,Golden,Professional,Y,3,$130K - $150K,4,c21596,loc40
3565,M,F,1,High School Degree,Bronze,Manual,N,2,$50K - $70K,0,c21663,loc73
3566,S,F,1,Graduate Degree,Silver,Professional,N,3,$70K - $90K,0,c21696,loc82
3567,M,M,1,Partial College,Bronze,Professional,Y,1,$110K - $130K,0,c21812,loc126
3568,M,F,1,Bachelors Degree,Bronze,Professional,N,2,$70K - $90K,1,c22116,loc40
3569,M,M,3,Bachelors Degree,Golden,Professional,Y,3,$50K - $70K,3,c22285,loc73
3570,M,F,3,Bachelors Degree,Bronze,Professional,N,4,$50K - $70K,2,c22297,loc82
3571,M,M,4,Partial High School,Bronze,Professional,N,2,$110K - $130K,1,c22342,loc82
3572,S,M,4,Partial College,Silver,Management,Y,2,$30K - $50K,0,c22363,loc82
3573,S,F,1,High School Degree,Golden,Manual,N,2,$30K - $50K,0,c22473,loc100
3574,S,F,2,Bachelors Degree,Golden,Professional,N,3,$30K - $50K,0,c22489,loc110
3575,M,F,0,Bachelors Degree,Bronze,Professional,Y,1,$50K - $70K,0,c22601,loc0
3576,M,M,3,Partial College,Bronze,Clerical,Y,3,$30K - $50K,2,c22666,loc82
3577,M,F,4,Partial College,Normal,Clerical,Y,2,$30K - $50K,4,c22777,loc40
3578,M,F,3,High School Degree,Bronze,Professional,Y,3,$110K - $130K,2,c22848,loc73
3579,S,F,3,Partial High School,Golden,Management,Y,2,$110K - $130K,0,c22854,loc73
3580,S,F,5,Bachelors Degree,Silver,Professional,Y,2,$50K - $70K,0,c22884,loc82
3581,S,F,0,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,0,c22952,loc126
3582,S,F,0,Partial High School,Normal,Manual,Y,0,$10K - $30K,0,c23013,loc73
3583,S,F,1,High School Degree,Bronze,Skilled Manual,Y,3,$50K - $70K,0,c23024,loc73
3584,S,F,5,Partial College,Bronze,Skilled Manual,N,1,$50K - $70K,0,c23025,loc73
3585,M,F,4,Graduate Degree,Bronze,Professional,Y,1,$90K - $110K,0,c23029,loc82
3586,M,F,3,Partial High School,Normal,Manual,Y,1,$10K - $30K,1,c23237,loc73
3587,M,F,2,Bachelors Degree,Bronze,Management,Y,3,$50K - $70K,2,c23250,loc82
3588,S,F,4,High School Degree,Bronze,Manual,Y,2,$30K - $50K,0,c23286,loc100
3589,S,M,4,Partial High School,Normal,Manual,N,1,$10K - $30K,0,c23637,loc82
3590,S,M,5,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,c23669,loc100
3591,M,M,3,Partial High School,Normal,Skilled Manual,Y,2,$10K - $30K,1,c23691,loc110
3592,S,F,1,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,c23695,loc110
3593,S,F,2,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,c23734,loc126
3594,S,F,0,Bachelors Degree,Silver,Professional,N,2,$50K - $70K,0,c23973,loc40
3595,M,F,2,Bachelors Degree,Golden,Professional,Y,4,$50K - $70K,1,c23982,loc40
3596,M,F,5,Partial High School,Silver,Manual,N,1,$10K - $30K,5,c24074,loc73
3597,M,F,1,Bachelors Degree,Bronze,Professional,Y,1,$30K - $50K,1,c24142,loc82
3598,S,F,5,Bachelors Degree,Silver,Professional,N,2,$70K - $90K,0,c24169,loc82
3599,M,M,3,Bachelors Degree,Normal,Professional,Y,3,$50K - $70K,2,c24180,loc82
3600,M,F,3,Partial High School,Normal,Manual,Y,1,$10K - $30K,1,c24187,loc82
3601,M,M,5,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,2,c24191,loc82
3602,S,M,0,Bachelors Degree,Normal,Professional,N,1,$70K - $90K,0,c24205,loc82
3603,S,M,2,High School Degree,Bronze,Skilled Manual,N,3,$30K - $50K,0,c24272,loc100
3604,S,F,2,Bachelors Degree,Bronze,Management,N,3,$50K - $70K,0,c24366,loc126
3605,S,F,4,Bachelors Degree,Bronze,Management,Y,2,$50K - $70K,0,c24468,loc40
3606,M,M,2,Partial College,Silver,Manual,Y,4,$30K - $50K,2,c24518,loc73
3607,S,M,5,High School Degree,Bronze,Manual,N,2,$30K - $50K,0,c24713,loc126
3608,M,M,3,High School Degree,Normal,Skilled Manual,Y,2,$30K - $50K,2,c24980,loc40
3609,S,F,2,Bachelors Degree,Bronze,Management,Y,4,$50K - $70K,0,c25041,loc73
3610,S,F,1,High School Degree,Bronze,Management,Y,2,$130K - $150K,0,c25048,loc73
3611,S,M,4,High School Degree,Bronze,Manual,Y,2,$30K - $50K,0,c25059,loc73
3612,M,M,3,Partial College,Golden,Clerical,Y,3,$50K - $70K,3,c25125,loc82
3613,S,F,2,Bachelors Degree,Bronze,Management,N,3,$70K - $90K,0,c25170,loc100
3614,M,M,2,Bachelors Degree,Normal,Professional,Y,1,$10K - $30K,1,c25334,loc40
3615,S,M,4,Bachelors Degree,Bronze,Professional,N,1,$70K - $90K,0,c25383,loc73
3616,M,M,0,High School Degree,Bronze,Skilled Manual,N,3,$30K - $50K,0,c25399,loc82
3617,M,M,1,High School Degree,Normal,Skilled Manual,Y,1,$10K - $30K,1,c25406,loc82
3618,S,M,1,High School Degree,Bronze,Skilled Manual,Y,1,$30K - $50K,0,c25448,loc110
3619,M,M,5,Bachelors Degree,Golden,Professional,Y,2,$70K - $90K,5,c25668,loc40
3620,S,F,2,Bachelors Degree,Bronze,Management,Y,3,$50K - $70K,0,c25673,loc40
3621,M,M,4,High School Degree,Golden,Manual,Y,2,$30K - $50K,3,c25706,loc40
3622,M,F,3,High School Degree,Bronze,Professional,N,1,$130K - $150K,2,c25709,loc40
3623,S,M,2,High School Degree,Bronze,Manual,N,2,$30K - $50K,0,c25810,loc73
3624,M,F,4,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,3,c26081,loc0
3625,S,F,2,High School Degree,Bronze,Manual,Y,2,$30K - $50K,0,c26308,loc40
3626,M,M,4,Partial High School,Bronze,Professional,N,1,$90K - $110K,0,c26431,loc82
3627,S,F,3,Partial High School,Golden,Management,Y,2,$110K - $130K,0,c26440,loc82
3628,S,M,5,Partial High School,Bronze,Manual,N,3,$30K - $50K,0,c26449,loc82
3629,S,M,2,Partial College,Bronze,Professional,Y,2,$50K - $70K,0,c26460,loc82
3630,M,M,1,High School Degree,Bronze,Manual,N,3,$50K - $70K,1,c26616,loc126
3631,M,M,4,Partial College,Golden,Professional,Y,4,$30K - $50K,4,c26865,loc73
3632,M,F,3,Partial High School,Normal,Manual,N,1,$10K - $30K,2,c26967,loc110
3633,S,M,1,Partial High School,Normal,Manual,N,0,$10K - $30K,0,c27010,loc126
3634,M,M,4,High School Degree,Golden,Skilled Manual,Y,4,$30K - $50K,4,c27067,loc73
3635,M,F,1,High School Degree,Bronze,Manual,N,2,$50K - $70K,0,c27299,loc82
3636,S,F,2,Bachelors Degree,Bronze,Management,N,1,$90K - $110K,0,c27355,loc100
3637,S,M,2,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,0,c27443,loc40
3638,S,M,5,Partial High School,Normal,Manual,Y,0,$10K - $30K,0,c27723,loc40
3639,M,F,0,High School Degree,Bronze,Manual,N,4,$30K - $50K,0,c27741,loc40
3640,M,F,3,Partial College,Normal,Professional,Y,2,$30K - $50K,2,c27753,loc40
3641,S,M,1,Bachelors Degree,Bronze,Professional,N,3,$30K - $50K,0,c27831,loc73
3642,S,F,1,Bachelors Degree,Silver,Professional,N,3,$70K - $90K,0,c27860,loc73
3643,M,M,1,High School Degree,Bronze,Skilled Manual,N,4,$30K - $50K,1,c27863,loc73
3644,M,F,3,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,3,c27874,loc82
3645,S,F,3,Bachelors Degree,Bronze,Professional,Y,4,$70K - $90K,0,c27899,loc82
3646,S,M,4,Bachelors Degree,Silver,Professional,Y,2,$150K +,0,c27926,loc100
3647,S,M,2,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,0,c28023,loc126
3648,M,F,5,Graduate Degree,Golden,Professional,N,4,$90K - $110K,5,c28145,loc110
3649,M,M,4,Bachelors Degree,Silver,Management,N,4,$70K - $90K,4,c28221,loc0
3650,S,F,0,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,0,c28420,loc82
3651,S,M,2,Bachelors Degree,Golden,Professional,N,2,$50K - $70K,0,c28428,loc82
3652,S,F,3,Partial College,Bronze,Skilled Manual,Y,3,$30K - $50K,0,c28866,loc110
3653,M,M,0,High School Degree,Bronze,Professional,Y,2,$110K - $130K,0,c28976,loc82
3654,S,M,3,Bachelors Degree,Bronze,Professional,N,1,$70K - $90K,0,c29004,loc110
3655,M,F,1,Bachelors Degree,Bronze,Management,Y,2,$130K - $150K,1,c29005,loc110
3656,S,M,4,Partial High School,Normal,Manual,Y,0,$10K - $30K,0,c29289,loc40
3657,S,F,2,Bachelors Degree,Bronze,Professional,Y,3,$130K - $150K,0,c29508,loc73
3658,M,M,5,High School Degree,Golden,Skilled Manual,Y,2,$30K - $50K,5,c29562,loc82
