"brand_name","food_category","food_department","food_family","srp","gross_weight","net_weight","recyclable_package","low_fat","units_per_case"
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.62,6.11,3.11,1,0,31
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.59,17.6,15.6,0,0,31
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.62,6.11,3.11,1,0,31
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.59,17.6,15.6,0,0,31
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.59,17.6,15.6,0,0,31
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.62,6.11,3.11,1,0,31
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.62,6.11,3.11,1,0,31
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.59,17.6,15.6,0,0,31
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.62,6.11,3.11,1,0,31
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.62,6.11,3.11,1,0,31
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.62,6.11,3.11,1,0,31
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.62,6.11,3.11,1,0,31
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.59,17.6,15.6,0,0,31
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.59,17.6,15.6,0,0,31
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.59,17.6,15.6,0,0,31
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.62,6.11,3.11,1,0,31
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.62,6.11,3.11,1,0,31
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.62,6.11,3.11,1,0,31
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.59,17.6,15.6,0,0,31
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.62,6.11,3.11,1,0,31
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.59,17.6,15.6,0,0,31
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.62,6.11,3.11,1,0,31
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.62,6.11,3.11,1,0,31
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.59,17.6,15.6,0,0,31
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.59,17.6,15.6,0,0,31
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",2.16,16.2,13.2,1,0,20
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.62,6.11,3.11,1,0,31
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.59,17.6,15.6,0,0,31
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.59,17.6,15.6,0,0,31
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.59,17.6,15.6,0,0,31
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Portsmouth","Beer and Wine","Alcoholic Beverages","Drink",3.79,16.3,15.2,1,0,5
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.1,11.8,9.8,1,0,28
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.59,17.6,15.6,0,0,31
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Good","Beer and Wine","Alcoholic Beverages","Drink",2.18,9.35,6.35,0,0,33
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.62,6.11,3.11,1,0,31
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.59,17.6,15.6,0,0,31
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",1.86,10.3,8.3,0,0,11
"Good","Beer and Wine","Alcoholic Beverages","Drink",1.62,6.89,5.88,0,0,13
"Top Measure","Beer and Wine","Alcoholic Beverages","Drink",1.14,12.8,10.8,0,0,24
"Pearl","Beer and Wine","Alcoholic Beverages","Drink",0.91,11.6,8.6,0,0,33
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.62,6.11,3.11,1,0,31
"Walrus","Beer and Wine","Alcoholic Beverages","Drink",2.62,6.11,3.11,1,0,31
"Steady","Pain Relievers","Health and Hygiene","Non-Consumable",2.83,11.8,9.8,1,0,18
"Steady","Pain Relievers","Health and Hygiene","Non-Consumable",2.83,11.8,9.8,1,0,18
"Hilltop","Pain Relievers","Health and Hygiene","Non-Consumable",3.6,8.77,7.77,1,0,5
"Consolidated","Pain Relievers","Health and Hygiene","Non-Consumable",3.98,10,8,1,0,12
"Steady","Pain Relievers","Health and Hygiene","Non-Consumable",2.83,11.8,9.8,1,0,18
"Bird Call","Pain Relievers","Health and Hygiene","Non-Consumable",2.38,19,17,1,0,16
"Faux Products","Pain Relievers","Health and Hygiene","Non-Consumable",1.21,13.3,10.3,1,0,8
"Consolidated","Pain Relievers","Health and Hygiene","Non-Consumable",3.98,10,8,1,0,12
"Hilltop","Pain Relievers","Health and Hygiene","Non-Consumable",3.6,8.77,7.77,1,0,5
"Bird Call","Pain Relievers","Health and Hygiene","Non-Consumable",2.38,19,17,1,0,16
"Faux Products","Pain Relievers","Health and Hygiene","Non-Consumable",1.21,13.3,10.3,1,0,8
"Bird Call","Pain Relievers","Health and Hygiene","Non-Consumable",2.38,19,17,1,0,16
"Hilltop","Pain Relievers","Health and Hygiene","Non-Consumable",3.6,8.77,7.77,1,0,5
"Steady","Pain Relievers","Health and Hygiene","Non-Consumable",2.83,11.8,9.8,1,0,18
"Steady","Pain Relievers","Health and Hygiene","Non-Consumable",2.83,11.8,9.8,1,0,18
"Steady","Pain Relievers","Health and Hygiene","Non-Consumable",2.83,11.8,9.8,1,0,18
"Bird Call","Pain Relievers","Health and Hygiene","Non-Consumable",2.38,19,17,1,0,16
"Steady","Pain Relievers","Health and Hygiene","Non-Consumable",2.83,11.8,9.8,1,0,18
"Faux Products","Pain Relievers","Health and Hygiene","Non-Consumable",1.21,13.3,10.3,1,0,8
"Bird Call","Pain Relievers","Health and Hygiene","Non-Consumable",2.38,19,17,1,0,16
"Bird Call","Pain Relievers","Health and Hygiene","Non-Consumable",2.38,19,17,1,0,16
"Steady","Pain Relievers","Health and Hygiene","Non-Consumable",2.83,11.8,9.8,1,0,18
"Hilltop","Pain Relievers","Health and Hygiene","Non-Consumable",3.6,8.77,7.77,1,0,5
"Bird Call","Pain Relievers","Health and Hygiene","Non-Consumable",2.38,19,17,1,0,16
"Bird Call","Pain Relievers","Health and Hygiene","Non-Consumable",2.38,19,17,1,0,16
"Steady","Pain Relievers","Health and Hygiene","Non-Consumable",2.83,11.8,9.8,1,0,18
"Faux Products","Pain Relievers","Health and Hygiene","Non-Consumable",1.21,13.3,10.3,1,0,8
"Bird Call","Pain Relievers","Health and Hygiene","Non-Consumable",2.38,19,17,1,0,16
"Bird Call","Pain Relievers","Health and Hygiene","Non-Consumable",2.38,19,17,1,0,16
"Consolidated","Pain Relievers","Health and Hygiene","Non-Consumable",3.98,10,8,1,0,12
"Faux Products","Pain Relievers","Health and Hygiene","Non-Consumable",1.21,13.3,10.3,1,0,8
"Hilltop","Pain Relievers","Health and Hygiene","Non-Consumable",3.6,8.77,7.77,1,0,5
"Hilltop","Pain Relievers","Health and Hygiene","Non-Consumable",3.6,8.77,7.77,1,0,5
"Hilltop","Pain Relievers","Health and Hygiene","Non-Consumable",3.6,8.77,7.77,1,0,5
"Steady","Pain Relievers","Health and Hygiene","Non-Consumable",2.83,11.8,9.8,1,0,18
"Consolidated","Pain Relievers","Health and Hygiene","Non-Consumable",3.98,10,8,1,0,12
"Hilltop","Pain Relievers","Health and Hygiene","Non-Consumable",3.6,8.77,7.77,1,0,5
"Bird Call","Pain Relievers","Health and Hygiene","Non-Consumable",2.38,19,17,1,0,16
"Faux Products","Pain Relievers","Health and Hygiene","Non-Consumable",1.21,13.3,10.3,1,0,8
"Consolidated","Pain Relievers","Health and Hygiene","Non-Consumable",3.98,10,8,1,0,12
"Steady","Pain Relievers","Health and Hygiene","Non-Consumable",2.83,11.8,9.8,1,0,18
"Faux Products","Pain Relievers","Health and Hygiene","Non-Consumable",1.21,13.3,10.3,1,0,8
"Faux Products","Pain Relievers","Health and Hygiene","Non-Consumable",1.21,13.3,10.3,1,0,8
"Hilltop","Pain Relievers","Health and Hygiene","Non-Consumable",3.6,8.77,7.77,1,0,5
"Consolidated","Pain Relievers","Health and Hygiene","Non-Consumable",3.98,10,8,1,0,12
"Consolidated","Pain Relievers","Health and Hygiene","Non-Consumable",3.98,10,8,1,0,12
"Bird Call","Pain Relievers","Health and Hygiene","Non-Consumable",2.38,19,17,1,0,16
"Hilltop","Pain Relievers","Health and Hygiene","Non-Consumable",3.6,8.77,7.77,1,0,5
"Consolidated","Pain Relievers","Health and Hygiene","Non-Consumable",3.98,10,8,1,0,12
