promotion_id,promotion_name,media_type,cost,store_sales_in_millions,store_cost_in_millions,unit_sales_in_millions,product_id,store_id,customer_id,location_id
prom33987,One Day Sale,Cash Register Handout,138.96,2.89,1.3583,1,prod1287,s110,c3922,loc110
prom33988,Two Day Sale,"Daily Paper, Radio, TV",132.9,4.42,1.768,2,prod1292,s110,c3936,loc110
prom33989,Big Promo,Cash Register Handout,77.7,0.96,0.3552,1,prod1311,s110,c3945,loc110
prom33990,Coupon Spectacular,Daily Paper,90.58,5.06,2.2264,2,prod1317,s110,c1186,loc110
prom33991,One Day Sale,Street Handout,95.15,5.26,2.367,2,prod1321,s110,c3909,loc110
prom33992,Double Your Savings,Street Handout,122.16,6.8,2.244,2,prod1322,s110,c559,loc110
prom33993,Sales Galore,"Daily Paper, Radio",109.03,3.45,1.4145,1,prod1325,s110,c729,loc110
prom33994,Dollar Cutters,Daily Paper,110.52,1.71,0.8037,1,prod1328,s110,c1183,loc110
prom33995,Wallet Savers,TV,139.36,1.48,0.4588,2,prod1329,s110,c1185,loc110
prom33996,Double Your Savings,Street Handout,122.16,3.51,1.5093,1,prod1334,s110,c559,loc110
prom33997,Dollar Cutters,Daily Paper,110.52,3.46,1.5916,2,prod1338,s110,c3948,loc110
prom33998,Super Savers,TV,114.98,2.9,1.247,2,prod1350,s110,c3953,loc110
prom33999,Free For All,Product Attachment,121.8,2.6,1.222,1,prod1353,s110,c3921,loc110
prom34000,Two Day Sale,Cash Register Handout,74.5,2.64,1.1088,2,prod1354,s110,c3911,loc110
prom34001,Dollar Cutters,Daily Paper,110.52,2.17,0.9982,1,prod1355,s110,c3907,loc110
prom34002,Super Duper Savers,Sunday Paper,124.3,4.34,1.6926,2,prod1355,s110,c3954,loc110
prom34003,Sale Winners,Bulk Mail,108.02,1.57,0.6908,1,prod1360,s110,c3917,loc110
prom34004,Sale Winners,Bulk Mail,108.02,3.14,1.4758,2,prod1360,s110,c3944,loc110
prom34005,One Day Sale,Cash Register Handout,138.96,1.43,0.5148,1,prod1370,s110,c3922,loc110
prom34006,Big Promo,"Sunday Paper, Radio, TV",70.98,2.86,0.9438,2,prod1370,s110,c3943,loc110
prom34007,Two Day Sale,Cash Register Handout,74.5,1.45,0.58,1,prod1378,s110,c3939,loc110
prom34008,Two Day Sale,Cash Register Handout,74.5,2.99,1.1362,1,prod1379,s110,c3911,loc110
prom34009,Free For All,Product Attachment,121.8,1.14,0.4674,1,prod1397,s110,c3928,loc110
prom34010,Fantastic Discounts,"Daily Paper, Radio, TV",120.09,2.64,1.0296,1,prod1408,s110,c3919,loc110
prom34011,Go For It,Radio,73.02,2.93,1.2306,1,prod1409,s110,c3916,loc110
prom34012,Sale Winners,Bulk Mail,108.02,0.78,0.2496,1,prod1414,s110,c3906,loc110
prom34013,Sales Galore,"Daily Paper, Radio",109.03,2.95,1.18,1,prod1460,s110,c1184,loc110
prom34014,One Day Sale,Street Handout,95.15,3.66,1.2444,2,prod1465,s110,c3935,loc110
prom34015,Bag Stuffers,"Daily Paper, Radio",117.93,5.19,2.4393,3,prod1469,s110,c3941,loc110
prom34016,Two Day Sale,"Daily Paper, Radio, TV",132.9,3.46,1.6608,2,prod1469,s110,c3952,loc110
prom34017,Fantastic Discounts,"Daily Paper, Radio, TV",120.09,3.17,1.0778,1,prod1502,s110,c3919,loc110
prom34018,Save-It Sale,In-Store Coupon,52.42,1.41,0.6204,1,prod1535,s110,c3949,loc110
prom34019,Double Your Savings,Street Handout,122.16,1.41,0.6627,1,prod1535,s110,c3956,loc110
prom34020,Sale Winners,Bulk Mail,108.02,1.24,0.4588,1,prod1553,s110,c3917,loc110
prom34021,Go For It,Radio,73.02,1.65,0.825,1,prod1575,s110,c3957,loc110
prom34022,Big Promo,Cash Register Handout,77.7,2.64,1.188,2,prod1584,s110,c3927,loc110
prom34023,Coupon Spectacular,Daily Paper,90.58,1.14,0.4332,2,prod1617,s110,c3910,loc110
prom34024,One Day Sale,Cash Register Handout,138.96,3.66,1.1346,3,prod1633,s110,c1185,loc110
prom34025,Coupon Spectacular,Daily Paper,90.58,2.21,1.0166,1,prod1649,s110,c3951,loc110
prom34026,Save-It Sale,In-Store Coupon,52.42,2.23,0.9589,1,prod1727,s110,c3949,loc110
prom34027,One Day Sale,Street Handout,95.15,1.32,0.4752,1,prod4284,s110,c3935,loc110
prom34028,Bag Stuffers,"Daily Paper, Radio",117.93,2.56,0.9216,2,prod4286,s110,c4764,loc110
prom34029,Free For All,Product Attachment,121.8,6.26,3.0674,2,prod4287,s110,c4765,loc110
prom34030,Coupon Spectacular,Daily Paper,90.58,2.9,1.044,1,prod4292,s110,c4763,loc110
prom34031,Sale Winners,Bulk Mail,108.02,1.81,0.7783,1,prod4297,s110,c3906,loc110
prom34032,Coupon Spectacular,Daily Paper,90.58,3.62,1.3394,2,prod4297,s110,c4760,loc110
prom34033,Wallet Savers,TV,139.36,2.94,1.2936,2,prod4322,s110,c4761,loc110
prom34034,Double Down Sale,Product Attachment,129.64,0.9,0.423,1,prod4827,s110,c5350,loc110
prom34035,Double Your Savings,Street Handout,122.16,2.94,1.029,1,prod4830,s110,c5341,loc110
prom34036,Wallet Savers,TV,139.36,0.64,0.2496,1,prod4833,s110,c5348,loc110
prom34037,Tip Top Savings,Cash Register Handout,79.13,2.75,1.1825,1,prod4834,s110,c3936,loc110
prom34038,Wallet Savers,TV,139.36,5.5,2.255,2,prod4834,s110,c4761,loc110
prom34039,Dollar Cutters,Daily Paper,110.52,0.98,0.4802,1,prod4835,s110,c5346,loc110
prom34040,Sales Galore,"Daily Paper, Radio",109.03,5.96,1.9072,2,prod4836,s110,c4761,loc110
prom34041,Coupon Spectacular,Daily Paper,90.58,5.96,2.3244,2,prod4836,s110,c4763,loc110
prom34042,Sales Galore,"Daily Paper, Radio",109.03,7.95,3.816,3,prod4884,s110,c5343,loc110
prom34043,Coupon Spectacular,Daily Paper,90.58,5.62,2.1356,2,prod4908,s110,c3951,loc110
prom34044,Sales Days,In-Store Coupon,101.57,6.36,2.9256,3,prod5435,s110,c3945,loc110
prom34045,Coupon Spectacular,Daily Paper,90.58,5.68,2.272,2,prod5437,s110,c6424,loc110
prom34046,Super Savers,TV,114.98,4.88,2.2936,2,prod5443,s110,c561,loc110
prom34047,Coupon Spectacular,Daily Paper,90.58,1.78,0.6052,1,prod5445,s110,c3910,loc110
prom34048,Coupon Spectacular,Daily Paper,90.58,3.14,1.2874,1,prod5448,s110,c729,loc110
prom34049,Super Duper Savers,Sunday Paper,124.3,3.14,1.3188,1,prod5448,s110,c6425,loc110
prom34050,Wallet Savers,TV,139.36,3.36,1.6464,2,prod5449,s110,c1182,loc110
prom34051,One Day Sale,Cash Register Handout,138.96,6.96,2.088,2,prod5452,s110,c6419,loc110
prom34052,Big Promo,"Sunday Paper, Radio, TV",70.98,1.4,0.532,1,prod5457,s110,c3915,loc110
prom34053,Two Day Sale,"Daily Paper, Radio, TV",132.9,4.82,2.2172,2,prod5461,s110,c731,loc110
prom34054,Wallet Savers,TV,139.36,0.76,0.3116,1,prod5462,s110,c4761,loc110
prom34055,One Day Sale,Street Handout,95.15,3.94,1.6548,2,prod5475,s110,c6418,loc110
prom34056,Sales Galore,"Daily Paper, Radio",109.03,1.2,0.504,1,prod5477,s110,c1184,loc110
prom34057,One Day Sale,Street Handout,95.15,4.4,1.98,2,prod5478,s110,c3909,loc110
prom34058,Fantastic Discounts,"Daily Paper, Radio, TV",120.09,2.58,0.9288,3,prod5486,s110,c567,loc110
prom34059,Two Day Sale,Cash Register Handout,74.5,4.22,1.7302,2,prod5499,s110,c3911,loc110
prom34060,Go For It,Radio,73.02,6.5,2.73,2,prod5516,s110,c3936,loc110
prom34061,Double Your Savings,Street Handout,122.16,5.18,2.2792,2,prod5575,s110,c559,loc110
prom34062,Fantastic Discounts,"Daily Paper, Radio, TV",120.09,3.29,1.5134,1,prod6551,s110,c7535,loc110
prom34063,Two Day Sale,"Daily Paper, Radio, TV",132.9,3.75,1.2375,1,prod6552,s110,c1179,loc110
prom34064,Sale Winners,Bulk Mail,108.02,7.5,3.15,2,prod6552,s110,c3906,loc110
prom34065,Two Day Sale,"Daily Paper, Radio, TV",132.9,2.26,0.7458,2,prod6555,s110,c3936,loc110
prom34066,Sale Winners,Bulk Mail,108.02,2.26,1.017,2,prod6555,s110,c7524,loc110
prom34067,Sales Galore,"Daily Paper, Radio",109.03,6.36,2.9256,2,prod6556,s110,c7520,loc110
prom34068,Sale Winners,Bulk Mail,108.02,1.79,0.8771,1,prod6564,s110,c569,loc110
prom34069,Sale Winners,Bulk Mail,108.02,1.88,0.7332,2,prod6566,s110,c562,loc110
prom34070,Sales Galore,"Daily Paper, Radio",109.03,2.62,0.8908,2,prod6570,s110,c7531,loc110
prom34071,Sale Winners,Bulk Mail,108.02,1.82,0.8372,1,prod6571,s110,c3917,loc110
prom34072,Sale Winners,Bulk Mail,108.02,6.76,2.5688,2,prod6576,s110,c3944,loc110
prom34073,Wallet Savers,TV,139.36,2.57,1.2079,1,prod6579,s110,c7529,loc110
prom34074,Two Day Sale,Cash Register Handout,74.5,1.34,0.5092,1,prod6580,s110,c3925,loc110
prom34075,Free For All,Product Attachment,121.8,2.17,1.085,1,prod6584,s110,c7532,loc110
prom34076,Sales Galore,"Daily Paper, Radio",109.03,0.81,0.3321,1,prod6590,s110,c7537,loc110
prom34077,Coupon Spectacular,Daily Paper,90.58,2.59,0.8547,1,prod6592,s110,c3908,loc110
prom34078,Big Promo,Cash Register Handout,77.7,10.02,3.7074,3,prod6608,s110,c3945,loc110
prom34079,Sales Galore,"Daily Paper, Radio",109.03,7.9,2.923,2,prod6625,s110,c4761,loc110
prom34080,Super Duper Savers,Sunday Paper,124.3,1.8,0.846,1,prod6629,s110,c3954,loc110
prom34081,Wallet Savers,TV,139.36,10.83,3.3573,3,prod6635,s110,c7539,loc110
prom34082,Go For It,Radio,73.02,3.7,1.739,2,prod6649,s110,c3921,loc110
prom34083,Two Day Sale,"Daily Paper, Radio, TV",132.9,3.6,1.404,2,prod7649,s110,c3906,loc110
prom34084,Coupon Spectacular,Daily Paper,90.58,2.47,0.7904,1,prod7650,s110,c4760,loc110
prom34085,Wallet Savers,TV,139.36,2.92,1.0512,2,prod7653,s110,c5348,loc110
prom34086,Fantastic Discounts,"Daily Paper, Radio, TV",120.09,5.62,2.248,2,prod7656,s110,c7906,loc110
prom34087,One Day Sale,Street Handout,95.15,4.88,2.2448,2,prod7941,s110,c3909,loc110
prom34088,Go For It,Radio,73.02,1.08,0.324,2,prod8061,s110,c563,loc110
prom34089,Unbeatable Price Savers,Daily Paper,104.3,2.67,1.2549,1,prod8062,s110,c565,loc110
prom34090,Double Your Savings,Street Handout,122.16,5.22,2.349,3,prod8065,s110,c559,loc110
prom34091,Save-It Sale,In-Store Coupon,52.42,5.22,2.2446,3,prod8065,s110,c567,loc110
prom34092,Coupon Spectacular,Daily Paper,90.58,4.26,2.0022,2,prod8080,s110,c3951,loc110
prom34093,Tip Top Savings,Cash Register Handout,79.13,2.13,0.852,1,prod8080,s110,c8289,loc110
prom34094,Coupon Spectacular,Daily Paper,90.58,0.97,0.4559,1,prod8311,s110,c3951,loc110
prom34095,Fantastic Discounts,"Daily Paper, Radio, TV",120.09,1.9,0.76,1,prod8317,s110,c3919,loc110
prom34096,Sales Days,In-Store Coupon,101.57,1.9,0.855,1,prod8317,s110,c8530,loc110
prom34097,Unbeatable Price Savers,Daily Paper,94.69,6.76,2.2984,2,prod8318,s110,c564,loc110
prom34098,Bag Stuffers,"Daily Paper, Radio",117.93,3.38,1.183,1,prod8318,s110,c731,loc110
prom34099,Sale Winners,Bulk Mail,108.02,1.34,0.5092,1,prod8327,s110,c8526,loc110
prom34100,Sale Winners,Bulk Mail,108.02,1.7,0.697,1,prod8555,s110,c8956,loc110
prom34101,Go For It,Radio,73.02,4.38,1.9272,2,prod8559,s110,c3926,loc110
prom34102,Sales Galore,"Daily Paper, Radio",109.03,2.74,0.8494,2,prod8591,s110,c7537,loc110
prom34103,Tip Top Savings,Cash Register Handout,79.13,2.3,0.943,2,prod9004,s110,c3936,loc110
prom34104,Double Your Savings,Street Handout,122.16,1.47,0.735,1,prod9007,s110,c3956,loc110
prom34105,One Day Sale,Cash Register Handout,138.96,1.47,0.588,1,prod9007,s110,c9533,loc110
prom34106,Super Savers,TV,114.98,1.47,0.4557,1,prod9007,s110,c9535,loc110
prom34107,Save-It Sale,In-Store Coupon,52.42,3.49,1.3262,1,prod9012,s110,c9538,loc110
prom34108,One Day Sale,Cash Register Handout,138.96,2.31,0.8778,1,prod9013,s110,c6419,loc110
prom34109,Sales Galore,"Daily Paper, Radio",109.03,1.7,0.765,2,prod9029,s110,c112,loc110
prom34110,Sales Galore,"Daily Paper, Radio",109.03,1.14,0.513,2,prod9041,s110,c5343,loc110
prom34111,Bag Stuffers,"Daily Paper, Radio",117.93,3.42,1.5732,3,prod9043,s110,c9537,loc110
prom34112,Unbeatable Price Savers,Daily Paper,94.69,2.47,1.0374,1,prod9053,s110,c562,loc110
prom34113,Super Duper Savers,Sunday Paper,124.3,2.47,0.9386,1,prod9053,s110,c3954,loc110
prom34114,Wallet Savers,TV,139.36,0.92,0.3312,1,prod9055,s110,c7529,loc110
prom34115,Free For All,Product Attachment,121.8,2.8,0.952,1,prod9614,s110,c3928,loc110
prom34116,Unbeatable Price Savers,Daily Paper,94.69,2.18,1.0028,1,prod9615,s110,c10112,loc110
prom34117,One Day Sale,Street Handout,95.15,3.12,1.5288,1,prod9620,s110,c10114,loc110
prom34118,Coupon Spectacular,Daily Paper,90.58,2.92,1.2556,2,prod9621,s110,c4760,loc110
prom34119,Coupon Spectacular,Daily Paper,90.58,2.78,1.0564,2,prod9622,s110,c3908,loc110
prom34120,Dollar Cutters,Daily Paper,110.52,2.75,0.8525,1,prod9623,s110,c10106,loc110
prom34121,Free For All,Product Attachment,121.8,2.75,1.0175,1,prod9623,s110,c10111,loc110
prom34122,Sale Winners,Bulk Mail,108.02,4.56,2.0064,2,prod9650,s110,c562,loc110
prom34123,Unbeatable Price Savers,Daily Paper,94.69,2.28,0.9576,1,prod9650,s110,c10113,loc110
prom34124,Coupon Spectacular,Daily Paper,90.58,3.4,1.462,2,prod10174,s110,c4763,loc110
prom34125,Free For All,Product Attachment,121.8,1.7,0.816,1,prod10174,s110,c4765,loc110
prom34126,Big Promo,"Sunday Paper, Radio, TV",70.98,7.34,3.4498,2,prod10175,s110,c3943,loc110
prom34127,Go For It,Radio,73.02,1.24,0.496,1,prod10177,s110,c3957,loc110
prom34128,Sales Galore,"Daily Paper, Radio",109.03,1.76,0.6864,2,prod10188,s110,c729,loc110
prom34129,Bag Stuffers,"Daily Paper, Radio",117.93,4.38,1.9272,2,prod10190,s110,c3941,loc110
prom34130,Save-It Sale,In-Store Coupon,52.42,7.28,2.8392,2,prod10225,s110,c111,loc110
prom34131,Go For It,Radio,73.02,4.68,1.8252,2,prod10244,s110,c563,loc110
prom34132,Coupon Spectacular,Daily Paper,90.58,0.52,0.208,1,prod10683,s110,c729,loc110
prom34133,Sales Galore,"Daily Paper, Radio",109.03,3.24,1.3608,2,prod10688,s110,c10792,loc110
prom34134,Two Day Sale,Cash Register Handout,74.5,1.6,0.72,1,prod10810,s110,c3911,loc110
prom34135,Go For It,Radio,73.02,1.6,0.528,1,prod10810,s110,c3916,loc110
prom34136,Dollar Cutters,Daily Paper,110.52,3.71,1.5953,1,prod10814,s110,c3955,loc110
prom34137,Save-It Sale,In-Store Coupon,52.42,7.68,2.5344,3,prod10916,s110,c567,loc110
prom34138,Super Duper Savers,Sunday Paper,124.3,5.12,2.2528,2,prod10916,s110,c11290,loc110
prom34139,Coupon Spectacular,Daily Paper,90.58,7.8,3.198,3,prod10935,s110,c3910,loc110
prom34140,Double Your Savings,Street Handout,122.16,2.6,0.832,1,prod10935,s110,c3937,loc110
prom34141,Coupon Spectacular,Daily Paper,90.58,3.74,1.7204,2,prod10946,s110,c3910,loc110
prom34142,Double Your Savings,Street Handout,122.16,1.87,0.5797,1,prod10946,s110,c3937,loc110
prom34143,Coupon Spectacular,Daily Paper,90.58,5.52,2.5944,2,prod11337,s110,c728,loc110
prom34144,Super Savers,TV,114.98,2.76,1.3524,1,prod11337,s110,c3953,loc110
prom34145,Double Down Sale,Product Attachment,129.64,3.9,1.638,1,prod11342,s110,c1184,loc110
prom34146,Fantastic Discounts,"Daily Paper, Radio, TV",120.09,7.8,3.588,2,prod11342,s110,c7906,loc110
prom34147,Dollar Cutters,Daily Paper,110.52,5.88,2.94,2,prod11343,s110,c1183,loc110
prom34148,Free For All,Product Attachment,121.8,2.58,1.0578,1,prod11345,s110,c3928,loc110
prom34149,Super Savers,TV,114.98,11.85,5.3325,3,prod11346,s110,c561,loc110
prom34150,Sales Galore,"Daily Paper, Radio",109.03,7.9,2.765,2,prod11346,s110,c12252,loc110
prom34151,Coupon Spectacular,Daily Paper,90.58,1.86,0.7998,2,prod11352,s110,c728,loc110
prom34152,Dollar Cutters,Daily Paper,110.52,1.86,0.6324,2,prod11352,s110,c3948,loc110
prom34153,Fantastic Discounts,"Daily Paper, Radio, TV",120.09,3.19,1.2122,1,prod11353,s110,c12242,loc110
prom34154,One Day Sale,Cash Register Handout,138.96,1.91,0.8786,1,prod11356,s110,c6419,loc110
prom34155,Go For It,Radio,73.02,7.32,2.4888,2,prod11359,s110,c3921,loc110
prom34156,Sales Galore,"Daily Paper, Radio",109.03,3.66,1.2078,1,prod11359,s110,c10792,loc110
prom34157,Bag Stuffers,"Daily Paper, Radio",117.93,1.63,0.652,1,prod11360,s110,c731,loc110
prom34158,Save-It Sale,In-Store Coupon,52.42,3.6,1.728,2,prod11361,s110,c12246,loc110
prom34159,Fantastic Discounts,"Daily Paper, Radio, TV",120.09,0.66,0.2244,1,prod11365,s110,c3919,loc110
prom34160,Double Down Sale,Product Attachment,129.64,5.18,1.9166,2,prod11366,s110,c1184,loc110
prom34161,Sales Days,In-Store Coupon,101.57,3.42,1.3338,2,prod11369,s110,c3945,loc110
prom34162,Free For All,Product Attachment,121.8,3.42,1.368,2,prod11370,s110,c3928,loc110
prom34163,Sale Winners,Bulk Mail,108.02,2.41,1.0363,1,prod11372,s110,c1186,loc110
prom34164,Coupon Spectacular,Daily Paper,90.58,4.82,1.5906,2,prod11372,s110,c3908,loc110
prom34165,Coupon Spectacular,Daily Paper,90.58,3.76,1.6544,2,prod11385,s110,c4760,loc110
prom34166,Super Savers,TV,114.98,4.52,1.6724,2,prod11412,s110,c12254,loc110
prom34167,Big Promo,"Sunday Paper, Radio, TV",70.98,3.59,1.5078,1,prod11418,s110,c3915,loc110
prom34168,One Day Sale,Cash Register Handout,138.96,7.12,2.492,2,prod11467,s110,c3922,loc110
prom34169,Tip Top Savings,Cash Register Handout,79.13,7.12,3.204,2,prod11467,s110,c8289,loc110
prom34170,Save-It Sale,In-Store Coupon,52.42,3.93,1.3755,3,prod12366,s110,c567,loc110
prom34171,Dollar Cutters,Daily Paper,110.52,4.42,1.6796,2,prod12368,s110,c10106,loc110
prom34172,One Day Sale,Street Handout,95.15,5.36,1.7152,2,prod12371,s110,c6418,loc110
prom34173,Sales Galore,"Daily Paper, Radio",109.03,2.68,1.3132,1,prod12371,s110,c7531,loc110
prom34174,Big Promo,Cash Register Handout,77.7,5.36,2.3584,2,prod12371,s110,c12693,loc110
prom34175,Sale Winners,Bulk Mail,108.02,1.68,0.672,1,prod12374,s110,c3917,loc110
prom34176,Super Savers,TV,114.98,2.6,1.274,2,prod12386,s110,c9535,loc110
prom34177,Fantastic Discounts,"Daily Paper, Radio, TV",120.09,1.73,0.7266,1,prod12407,s110,c3919,loc110
prom34178,One Day Sale,Street Handout,95.15,2.36,0.7316,2,prod12738,s110,c3935,loc110
prom34179,Coupon Spectacular,Daily Paper,90.58,4.26,2.0874,2,prod12740,s110,c110,loc110
prom34180,Sales Days,In-Store Coupon,101.57,2.82,1.2126,1,prod12742,s110,c10106,loc110
prom34181,Fantastic Discounts,"Daily Paper, Radio, TV",120.09,1.76,0.5984,1,prod12743,s110,c12242,loc110
prom34182,Unbeatable Price Savers,Daily Paper,104.3,4.22,1.9412,2,prod12746,s110,c565,loc110
prom34183,Super Savers,TV,114.98,1.98,0.9702,1,prod12747,s110,c111,loc110
prom34184,Free For All,Product Attachment,121.8,1.98,0.6138,1,prod12747,s110,c13261,loc110
prom34185,Bag Stuffers,"Daily Paper, Radio",117.93,2.58,0.8772,2,prod12753,s110,c4764,loc110
prom34186,Super Savers,TV,114.98,1.77,0.5664,1,prod12756,s110,c12254,loc110
prom34187,Sale Winners,Bulk Mail,108.02,2.72,1.3056,1,prod12769,s110,c8526,loc110
prom34188,One Day Sale,Street Handout,95.15,2.72,1.36,1,prod12769,s110,c10114,loc110
prom34189,Super Duper Savers,Sunday Paper,124.3,6.8,2.38,2,prod12784,s110,c11290,loc110
prom34190,Sales Days,In-Store Coupon,101.57,5.26,1.6306,2,prod12786,s110,c10106,loc110
prom34191,Coupon Spectacular,Daily Paper,90.58,2.72,1.0608,1,prod13347,s110,c4760,loc110
prom34192,Two Day Sale,Cash Register Handout,74.5,0.55,0.1705,1,prod13348,s110,c13560,loc110
prom34193,Save-It Sale,In-Store Coupon,52.42,2.56,0.9472,1,prod13352,s110,c13558,loc110
prom34194,Big Promo,Cash Register Handout,77.7,7.54,3.1668,2,prod13353,s110,c3945,loc110
prom34195,Unbeatable Price Savers,Daily Paper,94.69,3.16,1.1376,2,prod13364,s110,c562,loc110
prom34196,Sales Galore,"Daily Paper, Radio",109.03,2.84,0.994,1,prod13382,s110,c7520,loc110
prom34197,Big Promo,"Sunday Paper, Radio, TV",70.98,3.38,1.352,2,prod13590,s110,c13558,loc110
prom34198,Two Day Sale,Cash Register Handout,74.5,2.86,1.0582,2,prod13595,s110,c3925,loc110
prom34199,Wallet Savers,TV,139.36,7.23,3.4704,3,prod13603,s110,c1185,loc110
prom34200,Unbeatable Price Savers,Daily Paper,104.3,8.28,2.9808,3,prod13605,s110,c14054,loc110
prom34201,Coupon Spectacular,Daily Paper,90.58,3.14,1.3188,2,prod13608,s110,c4763,loc110
prom34202,Bag Stuffers,"Daily Paper, Radio",117.93,5.88,2.4108,2,prod13612,s110,c731,loc110
prom34203,Sales Galore,"Daily Paper, Radio",109.03,5.88,1.9992,2,prod13612,s110,c7537,loc110
prom34204,Sale Winners,Bulk Mail,108.02,1.44,0.6336,2,prod13613,s110,c562,loc110
prom34205,Wallet Savers,TV,139.36,5.5,1.705,2,prod13631,s110,c1182,loc110
prom34206,Big Promo,"Sunday Paper, Radio, TV",70.98,7.04,2.8864,2,prod13643,s110,c3943,loc110
prom34207,Free For All,Product Attachment,121.8,1.5,0.72,1,prod14122,s110,c3921,loc110
prom34208,Two Day Sale,"Daily Paper, Radio, TV",132.9,3.24,1.3284,1,prod14125,s110,c3936,loc110
prom34209,Sales Days,In-Store Coupon,101.57,1.28,0.6144,2,prod14128,s110,c8530,loc110
prom34210,One Day Sale,Cash Register Handout,138.96,8.85,3.4515,3,prod14137,s110,c3941,loc110
prom34211,Super Savers,TV,114.98,2.88,1.0656,1,prod14145,s110,c9535,loc110
prom34212,Sale Winners,Bulk Mail,108.02,3.13,1.4711,1,prod14158,s110,c3906,loc110
prom34213,Big Promo,Cash Register Handout,77.7,3.69,1.476,1,prod14168,s110,c14531,loc110
prom34214,Fantastic Discounts,"Daily Paper, Radio, TV",120.09,7.38,3.6162,2,prod14168,s110,c14536,loc110
prom34215,Big Promo,"Sunday Paper, Radio, TV",70.98,4.58,1.9694,2,prod14594,s110,c3915,loc110
prom34216,Two Day Sale,Cash Register Handout,74.5,7.04,3.168,2,prod14597,s110,c3911,loc110
prom34217,Free For All,Product Attachment,121.8,3.52,1.6544,1,prod14597,s110,c3915,loc110
prom34218,Big Promo,"Sunday Paper, Radio, TV",70.98,3.52,1.584,1,prod14597,s110,c13558,loc110
prom34219,Free For All,Product Attachment,121.8,2.87,1.2054,1,prod14599,s110,c3928,loc110
prom34220,Fantastic Discounts,"Daily Paper, Radio, TV",120.09,0.65,0.2145,1,prod14600,s110,c3919,loc110
prom34221,Coupon Spectacular,Daily Paper,90.58,0.65,0.2665,1,prod14600,s110,c6424,loc110
prom34222,Free For All,Product Attachment,121.8,1.73,0.6574,1,prod14604,s110,c7532,loc110
