,marital_status,gender,total_children,education,member_card,occupation,houseowner,avg_cars_at_home_approx,avg_yearly_income,num_children_at_home,store_city,store_state,media_type,cost,promotion_name,store_sales_in_millions
31824,1,0,1.0,3,0,3,1,1.0,10000,0.0,7,2,5,83.51,23,1.46
31825,0,1,0.0,0,0,1,0,1.0,10000,0.0,7,2,9,133.6,47,2.19
31826,1,1,1.0,1,1,3,1,2.0,110000,0.0,7,2,5,83.51,23,14.0
31827,0,1,0.0,0,1,1,0,2.0,30000,0.0,7,2,11,100.44,27,2.19
31828,1,0,3.0,2,1,3,0,2.0,30000,0.0,7,2,5,83.51,23,5.78
31829,0,1,5.0,0,3,1,0,3.0,30000,4.0,7,2,3,69.63,47,8.49
31830,0,0,4.0,0,1,4,1,2.0,110000,1.0,7,2,3,69.63,47,11.56
31831,0,1,2.0,4,1,3,1,2.0,130000,2.0,7,2,7,91.28,43,4.65
31832,1,1,0.0,1,1,3,1,1.0,70000,0.0,7,2,6,138.23,28,5.22
31833,0,0,1.0,3,1,3,1,3.0,50000,1.0,7,2,8,59.19,11,11.32
31834,1,1,5.0,3,1,4,0,3.0,70000,0.0,7,2,7,91.28,43,2.68
31835,1,1,2.0,1,1,1,0,1.0,30000,0.0,7,2,8,138.53,35,2.01
31836,1,1,3.0,0,0,1,1,1.0,10000,0.0,7,2,0,66.78,45,2.01
31837,1,1,0.0,3,2,3,0,4.0,50000,0.0,7,2,4,137.77,45,8.67
31838,1,1,4.0,3,1,3,1,4.0,50000,0.0,7,2,8,131.46,9,6.96
31839,0,1,3.0,3,3,3,1,3.0,150000,3.0,7,2,1,123.88,2,6.2
31840,0,1,2.0,3,1,4,1,3.0,50000,1.0,7,2,8,138.53,35,6.2
31841,1,1,1.0,1,1,1,1,1.0,30000,0.0,7,2,9,133.6,47,3.1
31842,1,0,2.0,4,1,4,0,3.0,70000,0.0,7,2,0,66.78,45,2.92
31843,1,0,2.0,4,1,4,0,3.0,70000,0.0,7,2,0,66.78,45,11.56
31844,0,0,1.0,1,1,3,1,1.0,130000,1.0,7,2,7,94.43,12,4.65
31845,1,0,1.0,0,0,1,1,1.0,10000,0.0,7,2,5,134.66,39,5.66
31846,0,0,4.0,1,3,3,1,3.0,150000,3.0,8,2,5,93.07,22,2.01
31847,0,0,4.0,1,3,3,1,3.0,150000,3.0,8,2,7,98.52,2,1.59
31848,1,1,4.0,4,1,3,0,3.0,70000,0.0,8,2,8,133.42,16,1.59
31849,0,0,3.0,2,3,3,1,3.0,30000,3.0,8,2,11,135.5,9,3.48
31850,0,1,3.0,0,1,2,1,1.0,10000,3.0,8,2,8,133.42,16,5.66
31851,0,1,1.0,3,3,4,1,3.0,70000,1.0,8,2,3,114.6,29,6.2
31852,0,1,2.0,3,3,3,1,3.0,70000,2.0,8,2,11,79.95,46,5.66
31853,1,0,4.0,1,1,1,0,4.0,30000,0.0,8,2,3,114.6,29,1.34
31854,0,0,0.0,1,1,1,1,3.0,30000,0.0,8,2,8,97.45,15,8.67
31855,0,0,3.0,3,1,3,0,2.0,50000,2.0,8,2,4,100.55,15,5.85
31856,0,0,3.0,3,1,3,0,2.0,50000,2.0,8,2,0,116.74,31,8.49
31857,1,1,1.0,3,1,3,0,2.0,50000,0.0,8,2,3,62.67,11,4.38
31858,0,0,4.0,1,1,2,0,1.0,30000,1.0,8,2,5,59.4,3,2.19
31859,0,0,4.0,1,1,2,0,1.0,30000,1.0,8,2,7,98.52,2,11.56
31860,0,0,4.0,1,1,2,0,1.0,30000,1.0,8,2,4,57.52,44,5.22
31861,1,1,3.0,0,1,3,1,3.0,90000,0.0,8,2,0,116.74,31,4.65
31862,1,1,3.0,0,1,3,1,3.0,90000,0.0,8,2,0,116.74,31,8.49
31863,1,1,3.0,0,1,3,1,3.0,90000,0.0,8,2,4,100.55,15,8.49
31864,0,0,5.0,0,0,2,1,1.0,10000,3.0,8,2,2,100.91,38,6.96
31865,1,1,4.0,0,0,2,0,1.0,10000,0.0,8,2,10,136.57,35,2.92
31866,1,1,4.0,0,0,2,0,1.0,10000,0.0,8,2,4,89.37,33,2.12
31867,1,1,1.0,3,1,3,1,4.0,130000,0.0,8,2,5,59.4,3,1.59
31868,1,1,2.0,0,1,1,0,3.0,30000,0.0,8,2,3,62.26,25,8.49
31869,0,1,5.0,0,1,4,1,3.0,70000,2.0,8,2,0,116.74,31,1.06
31870,0,1,2.0,0,0,1,1,0.0,10000,1.0,8,2,8,133.42,16,14.0
31871,0,1,1.0,0,0,1,1,0.0,10000,1.0,8,2,0,116.74,31,6.2
31872,0,1,1.0,0,0,1,1,0.0,10000,1.0,8,2,4,57.52,44,1.59
31873,0,0,1.0,0,0,1,1,1.0,10000,1.0,3,0,2,101.84,18,2.12
31874,0,1,2.0,0,0,1,1,2.0,10000,1.0,3,0,10,122.51,29,2.01
31875,0,0,4.0,1,3,3,1,2.0,90000,0.0,3,0,4,146.41,3,11.32
31876,1,1,4.0,0,0,2,0,0.0,10000,0.0,3,0,2,81.79,33,7.0
31877,1,1,3.0,1,1,3,1,4.0,90000,0.0,3,0,10,64.76,39,2.01
31878,0,0,3.0,0,3,4,1,2.0,150000,2.0,3,0,2,81.79,33,11.32
31879,0,1,3.0,1,1,1,0,2.0,30000,2.0,3,0,6,83.26,34,6.57
31880,0,0,1.0,1,1,3,1,1.0,110000,0.0,3,0,10,64.76,39,10.5
31881,0,0,1.0,3,1,3,0,4.0,70000,1.0,3,0,4,107.89,37,2.01
31882,1,1,3.0,3,1,4,1,3.0,70000,0.0,3,0,8,53.37,47,8.49
31883,0,0,3.0,0,0,1,1,0.0,10000,1.0,3,0,2,81.79,33,2.01
31884,1,0,1.0,3,1,3,0,2.0,50000,0.0,3,0,8,53.37,47,4.38
31885,1,0,4.0,3,1,4,1,1.0,130000,0.0,3,0,0,131.81,48,8.67
31886,1,1,3.0,1,2,1,0,2.0,30000,0.0,3,0,4,58.16,5,5.85
31887,0,1,2.0,0,1,2,1,3.0,30000,2.0,3,0,4,146.41,3,5.85
31888,1,1,2.0,1,2,3,0,1.0,150000,0.0,3,0,10,64.76,39,8.49
31889,0,0,0.0,4,1,3,1,2.0,70000,0.0,3,0,0,131.81,48,2.01
31890,0,1,2.0,1,1,2,1,2.0,30000,0.0,3,0,4,107.89,37,8.76
31891,0,1,4.0,1,3,1,1,2.0,30000,4.0,3,0,2,55.96,11,8.49
31892,0,1,0.0,4,2,3,1,1.0,130000,0.0,3,0,4,53.82,1,2.92
31893,1,0,2.0,0,2,2,1,0.0,10000,0.0,3,0,5,147.35,30,2.68
31894,1,1,4.0,3,2,3,1,2.0,50000,0.0,3,0,2,81.79,33,10.5
31895,1,1,0.0,0,0,2,1,0.0,10000,0.0,3,0,4,107.89,37,5.85
31896,1,1,3.0,3,1,3,0,4.0,50000,0.0,3,0,8,53.37,47,11.32
31897,1,0,2.0,3,1,4,0,3.0,50000,0.0,3,0,0,131.81,48,6.2
31898,0,0,5.0,1,1,2,1,4.0,30000,5.0,3,0,2,81.79,33,5.22
31899,0,1,3.0,3,3,3,1,4.0,50000,3.0,3,0,4,146.41,3,5.66
31900,1,0,2.0,1,0,1,0,2.0,50000,0.0,1,0,2,81.79,33,1.59
31901,1,0,4.0,1,2,2,1,2.0,30000,0.0,1,0,4,53.82,1,5.85
31902,0,0,1.0,1,1,1,0,4.0,30000,1.0,1,0,4,85.88,22,3.1
31903,0,0,0.0,3,1,3,1,2.0,70000,0.0,1,0,4,85.88,22,8.76
31904,0,1,4.0,1,1,1,1,3.0,30000,2.0,1,0,0,117.86,37,3.65
31905,0,0,4.0,0,1,2,1,0.0,10000,4.0,1,0,11,95.55,18,6.57
31906,0,1,2.0,1,1,3,1,1.0,130000,0.0,1,0,3,112.52,43,1.34
31907,1,1,1.0,4,1,3,1,2.0,130000,0.0,1,0,0,131.81,48,8.67
31908,1,0,2.0,2,1,3,1,1.0,30000,0.0,1,0,11,101.96,36,2.19
31909,1,0,2.0,2,1,3,1,2.0,110000,0.0,1,0,2,101.84,18,2.68
31910,1,0,3.0,1,1,1,0,2.0,30000,0.0,1,0,0,131.81,48,10.5
31911,0,0,4.0,1,1,1,1,1.0,30000,2.0,1,0,8,137.34,37,8.76
31912,0,1,2.0,3,0,4,1,2.0,10000,2.0,1,0,3,68.84,21,6.96
31913,0,1,3.0,0,0,1,1,1.0,10000,3.0,1,0,2,77.32,4,6.96
31914,1,1,0.0,1,1,2,0,4.0,30000,0.0,1,0,7,137.46,13,1.59
31915,1,0,3.0,3,1,3,1,4.0,70000,0.0,1,0,8,137.34,37,3.1
31916,0,1,2.0,3,1,4,0,4.0,50000,1.0,1,0,2,68.97,44,5.66
31917,0,1,5.0,1,1,1,0,3.0,30000,2.0,1,0,3,112.52,43,17.5
31918,0,1,5.0,1,1,1,0,3.0,30000,2.0,1,0,11,117.04,2,17.5
31919,0,0,4.0,1,3,1,1,3.0,30000,4.0,1,0,2,101.84,18,5.85
31920,0,1,4.0,3,1,3,0,3.0,70000,1.0,1,0,4,58.16,5,5.22
31921,0,1,4.0,0,1,2,1,2.0,30000,1.0,1,0,9,67.25,23,2.68
31922,1,0,1.0,0,0,1,1,0.0,10000,0.0,1,0,9,126.88,43,8.76
31923,1,0,1.0,1,1,3,1,3.0,110000,0.0,1,0,3,149.75,43,6.96
31924,0,1,1.0,0,2,4,1,1.0,110000,1.0,1,0,4,53.82,1,5.66
31925,0,1,4.0,2,1,0,1,3.0,30000,4.0,1,0,11,117.04,2,8.7
31926,0,1,3.0,0,0,2,0,1.0,10000,2.0,4,1,3,76.41,36,6.57
31927,1,0,1.0,0,1,2,0,2.0,10000,0.0,4,1,1,53.01,20,5.85
31928,1,0,1.0,0,1,2,0,2.0,10000,0.0,4,1,1,53.01,20,8.67
31929,0,0,0.0,4,2,3,1,3.0,70000,0.0,4,1,6,109.93,3,8.67
31930,0,1,3.0,3,3,3,1,4.0,70000,3.0,4,1,10,126.24,14,11.56
31931,0,0,4.0,0,0,2,1,0.0,10000,4.0,4,1,2,140.57,47,7.0
31932,0,1,5.0,1,3,1,1,3.0,30000,5.0,4,1,6,62.27,26,10.5
31933,1,1,1.0,0,0,2,0,1.0,10000,0.0,4,1,4,53.13,46,3.9
31934,0,1,0.0,1,1,1,1,2.0,50000,0.0,4,1,6,62.27,26,6.57
31935,1,0,1.0,0,0,1,1,2.0,10000,0.0,4,1,6,62.27,26,5.85
31936,0,1,4.0,3,1,3,1,2.0,50000,4.0,4,1,5,81.85,26,11.56
31937,1,0,5.0,1,1,2,1,4.0,30000,0.0,4,1,2,140.57,47,17.5
31938,1,0,5.0,1,1,2,1,4.0,30000,0.0,4,1,12,108.22,48,2.65
31939,1,1,3.0,0,0,2,0,2.0,10000,0.0,4,1,2,140.57,47,11.32
31940,1,1,3.0,3,1,3,1,3.0,70000,0.0,4,1,12,108.22,48,2.01
31941,1,0,1.0,0,0,2,0,1.0,10000,0.0,4,1,10,126.24,14,3.48
31942,1,1,5.0,1,1,1,0,3.0,30000,0.0,4,1,6,62.27,26,2.92
31943,1,0,2.0,2,1,2,0,1.0,30000,0.0,4,1,2,140.57,47,11.56
31944,1,1,1.0,3,1,3,0,2.0,50000,0.0,4,1,2,52.06,14,11.56
31945,0,0,0.0,0,0,2,1,0.0,10000,0.0,4,1,7,112.49,25,3.48
31946,0,1,4.0,2,3,0,1,2.0,30000,3.0,4,1,10,126.24,14,2.19
31947,1,1,5.0,1,1,3,0,2.0,70000,0.0,4,1,12,72.61,18,1.34
31948,1,1,2.0,3,2,3,0,2.0,90000,0.0,4,1,8,117.4,47,2.19
31949,0,0,4.0,1,3,2,1,2.0,30000,4.0,4,1,1,53.01,20,4.65
31950,0,0,4.0,1,3,2,1,2.0,30000,4.0,4,1,10,126.24,14,14.0
31951,0,0,4.0,1,3,2,1,2.0,30000,4.0,4,1,6,109.93,3,5.22
31952,1,0,1.0,1,2,3,0,2.0,70000,0.0,4,1,1,53.01,20,11.32
31953,0,1,4.0,1,3,1,1,2.0,30000,3.0,4,1,3,67.01,15,4.65
31954,1,0,4.0,3,1,3,1,2.0,50000,0.0,4,1,12,108.22,48,2.92
31955,0,0,2.0,2,1,0,1,1.0,30000,1.0,4,1,3,118.36,34,6.96
31956,1,1,2.0,0,1,2,0,1.0,30000,0.0,4,1,6,109.93,3,6.57
31957,0,1,3.0,0,0,1,0,0.0,10000,3.0,4,1,1,53.01,20,11.32
31958,1,1,2.0,3,0,4,1,0.0,10000,0.0,2,2,6,106.2,44,2.01
31959,1,1,2.0,3,0,4,1,0.0,10000,0.0,2,2,3,109.14,40,5.22
31960,1,0,2.0,1,1,1,0,1.0,30000,0.0,2,2,9,51.27,48,2.12
31961,1,0,1.0,0,0,1,0,2.0,10000,0.0,2,2,7,140.9,14,3.9
31962,1,0,1.0,0,0,1,0,2.0,10000,0.0,2,2,1,129.5,38,1.34
31963,1,0,1.0,1,1,1,0,2.0,30000,0.0,2,2,7,140.9,14,2.19
31964,1,0,3.0,1,1,3,1,4.0,130000,0.0,2,2,1,129.5,38,3.48
31965,1,0,3.0,0,0,1,0,0.0,10000,0.0,2,2,9,106.1,36,3.9
31966,1,0,3.0,0,0,1,0,0.0,10000,0.0,2,2,4,68.15,18,7.0
31967,0,1,3.0,3,1,3,1,2.0,70000,0.0,2,2,11,86.21,27,5.78
31968,1,1,0.0,3,3,3,1,3.0,50000,0.0,2,2,5,109.21,36,2.01
31969,0,0,2.0,2,1,0,0,2.0,30000,2.0,2,2,9,51.27,48,6.96
31970,1,1,0.0,3,3,3,1,2.0,110000,0.0,2,2,5,109.21,36,2.01
31971,1,0,4.0,1,2,3,1,2.0,150000,0.0,2,2,1,145.52,24,6.57
31972,1,0,1.0,3,1,3,1,4.0,50000,0.0,2,2,1,145.52,24,14.0
31973,1,1,2.0,0,3,2,1,2.0,30000,0.0,2,2,9,51.27,48,6.57
31974,0,1,3.0,1,3,1,1,3.0,50000,3.0,2,2,1,129.5,38,8.49
31975,1,1,1.0,0,3,2,0,2.0,10000,0.0,2,2,9,106.1,36,1.59
31976,0,1,5.0,1,1,2,1,4.0,30000,1.0,2,2,10,115.05,25,1.46
31977,0,1,1.0,0,0,2,1,1.0,10000,0.0,2,2,3,109.14,40,3.1
31978,0,0,1.0,2,2,0,1,2.0,30000,1.0,2,2,10,115.05,25,8.49
31979,0,0,3.0,3,3,3,1,3.0,50000,3.0,2,2,11,82.61,20,2.92
31980,1,0,0.0,0,0,2,0,2.0,10000,0.0,2,2,0,84.97,21,2.68
31981,1,1,4.0,3,1,4,1,4.0,50000,0.0,2,2,3,64.84,33,6.57
31982,0,0,4.0,4,2,4,1,4.0,70000,4.0,2,2,7,140.9,14,6.57
31983,1,1,1.0,1,1,4,0,2.0,70000,0.0,2,2,7,105.74,15,2.12
31984,0,0,0.0,0,0,1,1,0.0,10000,0.0,2,2,7,140.9,14,8.76
31985,1,1,3.0,1,1,2,0,4.0,30000,0.0,2,2,9,118.25,41,11.32
31986,1,0,1.0,3,1,4,0,1.0,50000,0.0,2,2,4,58.27,25,2.19
31987,1,0,0.0,2,1,2,1,1.0,30000,0.0,2,2,9,118.25,41,2.12
31988,1,0,3.0,3,3,4,0,4.0,30000,0.0,6,0,4,120.67,4,0.73
31989,1,1,0.0,3,1,4,1,1.0,50000,0.0,6,0,11,134.01,13,7.0
31990,1,1,1.0,3,1,3,0,2.0,70000,0.0,6,0,11,134.01,13,0.73
31991,1,0,2.0,1,2,3,1,2.0,110000,0.0,6,0,1,136.43,41,1.95
31992,1,1,1.0,1,1,1,1,2.0,30000,0.0,6,0,1,127.19,17,1.06
31993,0,0,4.0,1,1,2,1,3.0,30000,1.0,5,1,3,111.51,3,14.48
31994,0,0,1.0,3,1,3,0,1.0,50000,0.0,5,1,3,59.86,6,8.96
31995,0,1,2.0,1,0,2,0,3.0,30000,1.0,5,1,10,80.29,26,7.56
31996,0,1,1.0,3,1,3,1,4.0,70000,0.0,5,1,3,126.62,0,6.33
31997,0,0,3.0,1,3,1,0,3.0,30000,3.0,5,1,3,59.86,6,6.72
31998,1,0,1.0,3,2,3,0,2.0,50000,0.0,5,1,3,126.62,0,1.71
31999,1,0,1.0,1,1,1,0,2.0,30000,0.0,5,1,4,55.59,6,6.72
32000,0,0,5.0,1,1,1,1,4.0,30000,3.0,5,1,3,111.51,3,4.46
32001,0,0,0.0,0,2,4,0,2.0,110000,0.0,5,1,6,69.47,19,7.68
32002,0,1,1.0,3,1,3,0,3.0,30000,0.0,5,1,3,111.51,3,5.76
32003,1,1,4.0,2,1,2,0,1.0,30000,0.0,5,1,7,53.45,4,7.68
32004,0,1,4.0,2,1,3,0,2.0,30000,1.0,5,1,6,69.47,19,1.71
32005,1,1,5.0,3,3,4,0,2.0,70000,0.0,5,1,3,126.62,0,5.76
32006,1,0,2.0,1,1,1,1,1.0,30000,0.0,5,1,3,84.16,18,7.2
32007,1,1,4.0,0,1,4,0,2.0,130000,0.0,5,1,3,126.62,0,7.24
32008,0,0,4.0,0,0,2,0,1.0,10000,4.0,5,1,11,54.11,27,5.76
32009,1,1,1.0,0,1,1,1,4.0,50000,0.0,5,1,3,59.86,6,7.2
32010,1,0,2.0,1,1,1,1,4.0,30000,0.0,5,1,3,59.86,6,1.14
32011,1,0,4.0,1,1,2,1,2.0,30000,0.0,5,1,10,123.61,6,4.46
32012,1,1,2.0,3,2,3,0,4.0,30000,0.0,5,1,3,59.86,6,10.86
32013,0,0,1.0,4,1,3,1,3.0,70000,0.0,5,1,6,69.47,19,2.55
32014,1,0,4.0,2,1,1,0,4.0,50000,0.0,5,1,5,95.78,6,2.55
32015,0,1,3.0,3,3,3,1,3.0,70000,3.0,5,1,7,50.79,11,5.76
32016,0,0,1.0,3,1,3,1,4.0,50000,1.0,5,1,3,126.62,0,5.67
32017,1,0,4.0,4,1,3,0,1.0,90000,0.0,5,1,10,80.29,26,4.8
32018,1,1,2.0,4,1,3,0,3.0,70000,0.0,5,1,2,66.27,16,6.33
32019,0,0,4.0,3,1,3,1,4.0,30000,1.0,5,1,6,69.47,19,10.86
32020,0,0,1.0,2,1,3,0,3.0,110000,1.0,5,1,3,126.62,0,4.48
32021,1,1,2.0,1,1,1,1,1.0,30000,0.0,5,1,3,59.86,6,1.71
32022,0,0,3.0,1,3,2,0,3.0,30000,3.0,5,1,6,69.47,19,8.96
32023,1,1,0.0,1,3,2,0,3.0,30000,0.0,5,1,4,54.9,42,7.2
32024,1,0,1.0,0,0,2,1,0.0,10000,0.0,5,1,3,84.16,18,6.72
32025,1,0,3.0,0,0,2,0,1.0,10000,0.0,5,1,10,80.29,26,4.48
32026,0,0,3.0,4,3,4,1,4.0,70000,3.0,5,1,4,131.75,22,1.14
32027,1,0,5.0,1,1,2,0,3.0,30000,0.0,5,1,6,143.83,14,3.78
32028,1,0,5.0,1,1,2,0,3.0,30000,0.0,5,1,6,143.83,14,6.33
32029,0,1,4.0,0,1,1,1,4.0,50000,1.0,5,1,10,80.29,26,2.85
32030,1,0,5.0,1,1,2,0,1.0,30000,0.0,5,1,4,55.59,6,8.44
32031,0,0,3.0,3,1,4,1,3.0,70000,1.0,5,1,3,59.86,6,3.84
32032,0,1,2.0,2,1,3,1,3.0,30000,0.0,9,2,2,91.0,38,6.72
32033,1,0,2.0,0,1,3,1,1.0,70000,0.0,9,2,2,70.32,0,7.2
32034,0,0,1.0,0,2,1,0,1.0,10000,1.0,9,2,9,51.12,2,2.28
32035,0,1,4.0,1,0,1,1,3.0,30000,1.0,9,2,10,136.74,9,2.28
32036,0,1,3.0,0,0,2,1,1.0,10000,0.0,9,2,9,51.12,2,6.72
32037,1,1,1.0,3,1,3,1,4.0,130000,0.0,9,2,3,138.81,10,1.7
32038,0,0,1.0,1,1,2,0,3.0,30000,0.0,9,2,2,103.65,43,1.14
32039,1,0,4.0,3,1,3,1,4.0,50000,0.0,9,2,5,73.05,47,2.28
32040,0,1,4.0,0,0,2,1,1.0,10000,3.0,9,2,6,59.83,44,10.86
32041,1,0,3.0,3,0,3,0,2.0,10000,0.0,9,2,9,139.37,33,7.56
32042,1,0,4.0,3,1,3,0,2.0,50000,0.0,9,2,2,91.0,38,10.55
32043,1,0,4.0,3,1,3,0,2.0,50000,0.0,9,2,5,109.06,14,8.96
32044,0,1,4.0,3,1,3,1,4.0,70000,1.0,9,2,3,138.81,10,8.96
32045,0,1,3.0,3,0,3,0,4.0,50000,1.0,9,2,8,67.31,34,1.71
32046,0,0,5.0,2,3,0,1,4.0,30000,4.0,9,2,9,139.37,33,1.14
32047,1,0,1.0,3,1,3,1,1.0,110000,0.0,9,2,8,142.58,42,1.14
32048,0,0,4.0,0,0,2,1,1.0,10000,4.0,9,2,2,103.65,43,14.48
32049,1,1,1.0,3,1,4,0,3.0,70000,0.0,9,2,10,111.7,26,14.48
32050,0,0,2.0,1,1,2,0,3.0,30000,1.0,9,2,9,51.12,2,8.96
32051,0,0,4.0,0,2,2,1,1.0,10000,1.0,9,2,5,94.63,29,6.33
32052,1,1,1.0,2,1,4,1,1.0,30000,0.0,9,2,12,95.74,11,7.2
32053,0,1,5.0,3,1,3,0,3.0,70000,0.0,9,2,8,115.13,26,1.14
32054,0,0,3.0,2,1,4,1,3.0,130000,1.0,9,2,9,139.37,33,4.46
32055,0,1,2.0,0,0,2,1,1.0,10000,2.0,9,2,12,95.74,11,1.7
32056,0,0,1.0,2,1,3,1,2.0,30000,1.0,9,2,9,139.37,33,4.46
32057,0,0,3.0,1,1,2,1,3.0,30000,1.0,9,2,12,95.74,11,1.71
32058,0,0,3.0,1,1,2,1,3.0,30000,1.0,9,2,2,91.0,38,8.44
32059,0,1,5.0,2,1,4,1,3.0,30000,3.0,9,2,2,70.32,0,7.56
32060,0,1,1.0,1,1,4,1,4.0,130000,0.0,9,2,3,138.81,10,5.76
32061,1,1,3.0,0,0,1,1,2.0,10000,0.0,7,2,4,145.41,32,1.7
32062,1,0,0.0,0,0,1,1,2.0,10000,0.0,7,2,0,66.78,45,14.48
32063,0,0,3.0,4,2,4,1,2.0,110000,0.0,7,2,3,69.63,47,3.78
32064,0,0,5.0,2,3,1,1,4.0,50000,3.0,7,2,8,138.53,35,10.86
32065,1,1,0.0,3,1,3,0,4.0,30000,0.0,7,2,4,137.77,45,3.4
32066,0,1,5.0,4,1,4,1,3.0,90000,1.0,7,2,8,59.19,11,3.4
32067,1,0,0.0,2,1,4,0,3.0,30000,0.0,7,2,9,133.6,47,2.55
32068,0,1,1.0,3,1,3,0,3.0,50000,1.0,7,2,9,133.6,47,10.86
32069,0,1,2.0,0,0,1,0,2.0,10000,1.0,7,2,0,142.45,32,4.48
32070,0,0,1.0,3,1,3,1,2.0,50000,1.0,7,2,8,114.01,1,4.46
32071,0,1,3.0,4,3,3,1,3.0,130000,3.0,7,2,5,134.66,39,9.6
32072,0,0,1.0,1,1,1,1,1.0,30000,0.0,7,2,8,59.19,11,4.46
32073,1,1,4.0,3,1,4,0,3.0,50000,0.0,7,2,3,69.63,47,5.76
32074,0,0,3.0,0,0,1,1,2.0,10000,3.0,7,2,10,80.0,38,2.28
32075,0,0,4.0,0,0,2,1,1.0,10000,0.0,7,2,7,91.28,43,10.86
32076,0,0,1.0,0,0,2,1,0.0,10000,1.0,7,2,5,83.51,23,14.48
32077,1,1,5.0,1,1,1,1,3.0,30000,0.0,7,2,5,135.8,4,10.86
32078,1,0,4.0,2,1,0,1,4.0,50000,0.0,7,2,8,59.19,11,8.96
32079,1,0,1.0,2,1,2,0,2.0,30000,0.0,7,2,4,137.77,45,7.68
32080,0,1,5.0,1,1,3,0,3.0,90000,2.0,7,2,7,91.28,43,1.71
32081,0,1,3.0,0,3,1,1,1.0,30000,2.0,7,2,3,69.63,47,7.56
32082,1,0,3.0,0,1,3,0,2.0,130000,0.0,7,2,4,137.77,45,10.86
32083,0,1,1.0,3,1,3,1,1.0,70000,1.0,7,2,5,135.8,4,6.69
32084,1,0,2.0,2,1,3,1,2.0,50000,0.0,7,2,8,114.01,1,1.71
32085,0,0,1.0,0,0,2,0,1.0,10000,0.0,7,2,3,69.63,47,7.2
32086,0,1,3.0,0,1,3,0,4.0,70000,1.0,7,2,7,90.58,5,6.69
32087,1,1,3.0,2,3,3,0,4.0,30000,0.0,7,2,8,114.01,1,8.44
32088,0,0,2.0,1,2,1,1,4.0,30000,2.0,7,2,3,69.63,47,1.14
32089,1,1,1.0,0,0,2,1,0.0,10000,0.0,7,2,3,131.58,8,5.76
32090,1,0,3.0,2,2,3,1,1.0,30000,0.0,7,2,8,138.53,35,14.48
32091,1,1,1.0,3,1,4,1,3.0,50000,0.0,7,2,7,94.43,12,1.14
32092,1,1,3.0,3,1,3,0,3.0,70000,0.0,7,2,3,131.58,8,1.14
32093,0,0,1.0,0,1,2,0,4.0,30000,1.0,7,2,8,114.01,1,1.71
32094,1,1,2.0,0,1,1,1,4.0,30000,0.0,7,2,5,83.51,23,2.28
32095,1,1,3.0,3,2,4,0,3.0,50000,0.0,7,2,6,138.23,28,6.33
32096,0,1,0.0,3,1,4,1,1.0,70000,0.0,7,2,7,91.28,43,8.92
32097,0,0,1.0,0,1,1,1,3.0,30000,1.0,7,2,4,137.77,45,5.67
32098,0,0,2.0,1,1,2,1,4.0,30000,0.0,8,2,8,133.42,16,3.78
32099,1,0,4.0,3,1,3,1,3.0,70000,0.0,8,2,0,106.66,42,5.67
32100,0,0,3.0,3,1,4,0,4.0,50000,2.0,8,2,4,89.37,33,14.48
32101,1,0,2.0,0,0,2,0,1.0,10000,0.0,8,2,4,57.52,44,7.24
32102,1,0,2.0,0,0,2,0,1.0,10000,0.0,8,2,7,98.52,2,6.72
32103,0,1,2.0,0,1,1,0,4.0,50000,1.0,8,2,2,100.91,38,4.8
32104,0,0,4.0,1,3,2,0,2.0,30000,3.0,8,2,3,114.6,29,1.71
32105,0,1,3.0,3,3,3,1,4.0,110000,3.0,8,2,3,62.67,11,2.28
32106,0,0,3.0,4,1,4,1,4.0,130000,1.0,8,2,10,136.57,35,7.2
32107,1,1,3.0,1,1,2,1,2.0,30000,0.0,8,2,3,114.6,29,12.0
32108,0,0,4.0,1,1,2,0,1.0,30000,1.0,8,2,0,116.74,31,3.4
32109,0,0,4.0,0,0,2,1,0.0,10000,1.0,8,2,0,86.42,44,1.71
32110,1,0,1.0,0,0,2,1,1.0,10000,0.0,8,2,0,116.74,31,7.2
32111,0,0,5.0,3,2,3,1,3.0,70000,1.0,8,2,7,98.52,2,7.2
32112,0,0,5.0,0,1,2,1,3.0,50000,1.0,8,2,8,97.45,15,1.71
32113,0,1,1.0,3,1,3,1,4.0,110000,1.0,8,2,4,89.37,33,1.14
32114,0,0,3.0,4,1,3,0,4.0,90000,2.0,8,2,8,133.42,16,1.71
32115,1,0,2.0,3,1,3,1,1.0,90000,0.0,8,2,5,93.07,22,3.84
32116,1,0,2.0,3,1,3,1,1.0,90000,0.0,8,2,2,100.91,38,8.92
32117,1,0,2.0,3,1,3,1,1.0,90000,0.0,8,2,2,100.91,38,4.22
32118,0,1,2.0,3,1,3,1,3.0,50000,1.0,8,2,4,57.52,44,5.76
32119,0,1,2.0,3,1,3,1,3.0,50000,1.0,8,2,4,89.37,33,8.44
32120,0,1,5.0,0,1,4,1,3.0,70000,2.0,8,2,4,89.37,33,6.69
32121,1,1,3.0,0,1,3,1,3.0,130000,0.0,8,2,11,135.5,9,10.86
32122,1,0,4.0,3,1,3,0,3.0,50000,0.0,8,2,2,100.91,38,1.71
32123,0,1,1.0,0,0,1,1,0.0,10000,1.0,8,2,5,93.07,22,3.84
32124,0,1,1.0,0,0,1,1,0.0,10000,1.0,8,2,3,114.6,29,7.56
32125,1,1,3.0,1,1,2,0,2.0,30000,0.0,3,0,4,58.16,5,5.76
