,store_sales_in_millions,store_cost_in_millions,unit_sales_in_millions,store_sqft,grocery_sqft,frozen_sqft,meat_sqft,coffee_bar,video_store,salad_bar,prepared_food,florist,cost,promotion_name,store_type,store_city,store_state,media_type
35866,3.8,1.254,2.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,54.11,27,0,5,1,11
35867,2.92,1.3432,4.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,126.62,0,0,5,1,3
35868,8.55,3.42,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,59.86,6,0,5,1,3
35869,5.7,2.451,2.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,111.51,3,0,5,1,3
35870,8.55,2.6505,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,126.62,0,0,5,1,3
35871,8.55,4.1895,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,59.86,6,0,5,1,3
35872,2.88,1.2096,4.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,54.11,27,0,5,1,11
35873,2.16,0.7128,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,82.62,0,0,5,1,6
35874,2.16,0.7992,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,84.16,18,0,5,1,3
35875,3.8,1.52,2.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,131.75,22,0,5,1,4
35876,2.88,1.296,4.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,131.75,22,0,5,1,4
35877,2.16,0.8424,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,53.45,4,0,5,1,7
35878,5.7,2.451,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,126.62,0,0,5,1,3
35879,2.16,1.0368,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,126.62,0,0,5,1,3
35880,1.44,0.4608,2.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,80.29,26,0,5,1,10
35881,2.92,0.9636,4.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,53.45,4,0,5,1,7
35882,8.55,3.078,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,95.78,6,0,5,1,5
35883,2.19,0.7008,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,69.47,19,0,5,1,6
35884,3.8,1.178,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
35885,8.55,2.6505,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,138.81,10,0,9,2,3
35886,3.6,1.656,5.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,149.08,32,0,9,2,6
35887,11.4,3.534,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
35888,11.4,4.56,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
35889,2.19,1.0074,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
35890,5.7,1.767,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
35891,5.7,2.337,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,91.0,38,0,9,2,2
35892,2.16,0.864,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,70.32,0,0,9,2,2
35893,5.7,1.881,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,138.81,10,0,9,2,3
35894,2.19,1.0512,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,115.13,26,0,9,2,8
35895,1.46,0.511,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,59.83,44,0,9,2,6
35896,1.56,0.5304,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,94.63,29,0,9,2,5
35897,3.6,1.116,5.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,59.83,44,0,9,2,6
35898,8.55,4.104,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
35899,5.7,2.508,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
35900,11.4,5.016,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,149.08,32,0,9,2,6
35901,3.12,1.1544,6.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,149.08,32,0,9,2,6
35902,3.8,1.862,2.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,91.28,43,3,7,2,7
35903,8.55,2.9925,3.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,91.28,43,3,7,2,7
35904,7.6,3.268,4.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,66.78,45,3,7,2,0
35905,2.88,1.296,4.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,138.53,35,3,7,2,8
35906,1.56,0.624,3.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,137.77,45,3,7,2,4
35907,1.44,0.5904,2.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,99.77,36,3,7,2,7
35908,2.08,0.6448,4.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,80.0,38,3,7,2,10
35909,2.88,1.3824,4.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,76.98,27,3,7,2,7
35910,11.4,5.586,4.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,69.63,47,3,7,2,3
35911,1.04,0.4888,2.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,91.28,43,3,7,2,7
35912,2.88,0.8928,4.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,123.88,2,3,7,2,1
35913,1.44,0.6048,2.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,69.63,47,3,7,2,3
35914,3.65,1.095,5.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,83.51,23,3,7,2,5
35915,7.6,2.356,4.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,123.88,2,3,7,2,1
35916,2.16,0.864,3.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,69.63,47,3,7,2,3
35917,2.08,0.8944,4.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,69.63,47,3,7,2,3
35918,8.55,3.1635,3.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,66.78,45,3,7,2,0
35919,7.6,2.584,4.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,138.53,35,3,7,2,8
35920,1.56,0.6084,3.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,145.41,32,3,7,2,4
35921,8.55,2.8215,3.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,131.46,9,3,7,2,8
35922,5.7,1.824,2.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,83.51,23,3,7,2,5
35923,5.7,2.109,3.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,91.28,43,3,7,2,7
35924,8.55,3.42,3.0,21215.0,13305.0,4746.0,3164.0,1.0,0.0,0.0,0.0,0.0,137.77,45,3,7,2,4
35925,2.88,1.3824,4.0,30268.0,22063.0,4923.0,3282.0,0.0,0.0,0.0,0.0,0.0,57.52,44,3,8,2,4
35926,2.88,1.0368,4.0,30268.0,22063.0,4923.0,3282.0,0.0,0.0,0.0,0.0,0.0,106.66,42,3,8,2,0
35927,3.8,1.14,2.0,30268.0,22063.0,4923.0,3282.0,0.0,0.0,0.0,0.0,0.0,98.52,2,3,8,2,7
35928,2.19,0.9855,3.0,30268.0,22063.0,4923.0,3282.0,0.0,0.0,0.0,0.0,0.0,93.07,22,3,8,2,5
35929,2.19,0.8103,3.0,30268.0,22063.0,4923.0,3282.0,0.0,0.0,0.0,0.0,0.0,64.99,39,3,8,2,10
35930,2.88,1.2384,4.0,30268.0,22063.0,4923.0,3282.0,0.0,0.0,0.0,0.0,0.0,97.45,15,3,8,2,8
35931,1.56,0.7488,3.0,30268.0,22063.0,4923.0,3282.0,0.0,0.0,0.0,0.0,0.0,86.42,44,3,8,2,0
35932,11.4,4.902,4.0,30268.0,22063.0,4923.0,3282.0,0.0,0.0,0.0,0.0,0.0,64.99,39,3,8,2,10
35933,1.56,0.7176,3.0,30268.0,22063.0,4923.0,3282.0,0.0,0.0,0.0,0.0,0.0,59.4,3,3,8,2,5
35934,5.7,1.767,2.0,30268.0,22063.0,4923.0,3282.0,0.0,0.0,0.0,0.0,0.0,100.91,38,3,8,2,2
35935,5.7,2.109,2.0,30268.0,22063.0,4923.0,3282.0,0.0,0.0,0.0,0.0,0.0,95.21,29,3,8,2,1
35936,11.4,3.648,4.0,23598.0,14210.0,5633.0,3755.0,0.0,0.0,0.0,0.0,1.0,107.89,37,3,3,0,4
35937,1.56,0.6708,3.0,23598.0,14210.0,5633.0,3755.0,0.0,0.0,0.0,0.0,1.0,68.97,44,3,3,0,2
35938,3.8,1.444,2.0,23598.0,14210.0,5633.0,3755.0,0.0,0.0,0.0,0.0,1.0,53.37,47,3,3,0,8
35939,3.8,1.596,2.0,23598.0,14210.0,5633.0,3755.0,0.0,0.0,0.0,0.0,1.0,143.04,10,3,3,0,9
35940,7.6,2.888,4.0,23598.0,14210.0,5633.0,3755.0,0.0,0.0,0.0,0.0,1.0,128.2,26,3,3,0,1
35941,2.92,0.9636,4.0,23598.0,14210.0,5633.0,3755.0,0.0,0.0,0.0,0.0,1.0,64.76,39,3,3,0,10
35942,2.16,0.9072,3.0,23598.0,14210.0,5633.0,3755.0,0.0,0.0,0.0,0.0,1.0,131.81,48,3,3,0,0
35943,8.55,3.5055,3.0,23598.0,14210.0,5633.0,3755.0,0.0,0.0,0.0,0.0,1.0,81.79,33,3,3,0,2
35944,1.56,0.6084,3.0,23598.0,14210.0,5633.0,3755.0,0.0,0.0,0.0,0.0,1.0,143.04,10,3,3,0,9
35945,2.19,0.9636,3.0,23598.0,14210.0,5633.0,3755.0,0.0,0.0,0.0,0.0,1.0,101.84,18,3,3,0,2
35946,3.8,1.178,2.0,23598.0,14210.0,5633.0,3755.0,0.0,0.0,0.0,0.0,1.0,147.17,23,3,3,0,7
35947,2.19,0.8103,3.0,23598.0,14210.0,5633.0,3755.0,0.0,0.0,0.0,0.0,1.0,147.17,23,3,3,0,7
35948,7.6,2.812,4.0,23598.0,14210.0,5633.0,3755.0,0.0,0.0,0.0,0.0,1.0,122.51,29,3,3,0,10
35949,1.56,0.546,3.0,23598.0,14210.0,5633.0,3755.0,0.0,0.0,0.0,0.0,1.0,147.35,30,3,3,0,5
35950,1.44,0.5328,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,55.96,11,1,1,0,2
35951,8.55,3.3345,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,81.79,33,1,1,0,2
35952,2.19,0.9636,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,112.52,43,1,1,0,3
35953,5.7,1.995,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,67.11,34,1,1,0,11
35954,5.7,2.337,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,58.16,5,1,1,0,4
35955,1.46,0.73,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,67.25,23,1,1,0,9
35956,1.56,0.6396,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,85.88,22,1,1,0,4
35957,2.08,0.9984,4.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,67.11,34,1,1,0,11
35958,2.19,0.7446,3.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,129.2,24,1,1,0,6
35959,3.8,1.748,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,129.2,24,1,1,0,6
35960,1.04,0.5096,2.0,23688.0,15337.0,5011.0,3340.0,1.0,1.0,1.0,1.0,1.0,101.84,18,1,1,0,2
35961,2.16,1.0584,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,117.4,47,3,4,1,8
35962,5.7,1.767,2.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,139.19,16,3,4,1,1
35963,3.8,1.406,2.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,139.19,16,3,4,1,1
35964,1.44,0.6336,2.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,109.93,3,3,4,1,6
35965,2.88,0.9504,4.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,140.19,40,3,4,1,1
35966,2.16,0.7776,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,72.61,18,3,4,1,12
35967,1.04,0.4992,2.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,117.4,47,3,4,1,8
35968,11.4,3.762,4.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,67.2,27,3,4,1,9
35969,1.04,0.3328,2.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,53.01,20,3,4,1,1
35970,8.55,3.6765,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,118.36,34,3,4,1,3
35971,5.7,1.824,2.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,121.44,25,3,4,1,9
35972,5.7,2.85,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,126.24,14,3,4,1,10
35973,1.56,0.6864,3.0,20319.0,16232.0,2452.0,1635.0,0.0,0.0,0.0,0.0,0.0,118.36,34,3,4,1,3
35974,0.73,0.2555,1.0,28206.0,22271.0,3561.0,2374.0,1.0,0.0,0.0,0.0,0.0,104.3,45,2,0,2,2
35975,1.04,0.3744,2.0,28206.0,22271.0,3561.0,2374.0,1.0,0.0,0.0,0.0,0.0,117.93,0,2,0,2,3
35976,1.04,0.4472,2.0,28206.0,22271.0,3561.0,2374.0,1.0,0.0,0.0,0.0,0.0,90.58,7,2,0,2,2
35977,0.73,0.2993,1.0,28206.0,22271.0,3561.0,2374.0,1.0,0.0,0.0,0.0,0.0,109.03,32,2,0,2,3
35978,5.7,2.337,2.0,39696.0,24390.0,9184.0,6122.0,0.0,0.0,1.0,1.0,0.0,66.18,9,3,2,2,12
35979,11.4,5.7,4.0,39696.0,24390.0,9184.0,6122.0,0.0,0.0,1.0,1.0,0.0,129.5,38,3,2,2,1
35980,5.7,1.824,2.0,39696.0,24390.0,9184.0,6122.0,0.0,0.0,1.0,1.0,0.0,129.5,38,3,2,2,1
35981,8.55,4.1895,3.0,39696.0,24390.0,9184.0,6122.0,0.0,0.0,1.0,1.0,0.0,64.84,33,3,2,2,3
35982,2.16,0.8208,3.0,39696.0,24390.0,9184.0,6122.0,0.0,0.0,1.0,1.0,0.0,115.05,25,3,2,2,10
35983,2.88,1.3536,4.0,39696.0,24390.0,9184.0,6122.0,0.0,0.0,1.0,1.0,0.0,106.2,44,3,2,2,6
35984,2.08,0.832,4.0,39696.0,24390.0,9184.0,6122.0,0.0,0.0,1.0,1.0,0.0,118.25,41,3,2,2,9
35985,0.72,0.3024,1.0,22478.0,15321.0,4294.0,2863.0,1.0,0.0,0.0,0.0,0.0,69.42,24,2,6,0,9
35986,0.73,0.2555,1.0,22478.0,15321.0,4294.0,2863.0,1.0,0.0,0.0,0.0,0.0,76.05,35,2,6,0,0
35987,0.52,0.2028,1.0,22478.0,15321.0,4294.0,2863.0,1.0,0.0,0.0,0.0,0.0,53.23,47,2,6,0,11
35988,3.8,1.178,2.0,22478.0,15321.0,4294.0,2863.0,1.0,0.0,0.0,0.0,0.0,119.55,20,2,6,0,7
35989,0.73,0.219,1.0,22478.0,15321.0,4294.0,2863.0,1.0,0.0,0.0,0.0,0.0,128.67,29,2,6,0,3
35990,5.16,1.7028,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,59.86,6,0,5,1,3
35991,2.46,0.8364,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,131.75,22,0,5,1,4
35992,7.08,3.0444,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,80.29,26,0,5,1,10
35993,2.46,1.1316,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,80.29,26,0,5,1,10
35994,6.88,2.6144,4.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,131.75,22,0,5,1,4
35995,9.44,4.4368,4.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,126.62,0,0,5,1,3
35996,8.64,3.1968,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,126.62,0,0,5,1,3
35997,2.46,1.23,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,59.86,6,0,5,1,3
35998,2.67,0.8277,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,54.11,27,0,5,1,11
35999,4.32,1.512,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,126.62,0,0,5,1,3
36000,4.32,1.9008,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,54.11,27,0,5,1,11
36001,3.56,1.2816,4.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,59.86,6,0,5,1,3
36002,11.52,5.76,4.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,80.29,26,0,5,1,10
36003,3.24,1.1988,4.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,123.61,6,0,5,1,10
36004,2.43,1.0449,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,111.51,3,0,5,1,3
36005,2.46,1.0578,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,54.11,27,0,5,1,11
36006,1.06,0.4876,2.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,82.62,0,0,5,1,6
36007,4.32,1.512,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,95.78,6,0,5,1,5
36008,5.76,1.7856,4.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,131.75,22,0,5,1,4
36009,8.64,2.7648,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,66.27,16,0,5,1,2
36010,5.16,2.58,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,126.62,0,0,5,1,3
36011,1.62,0.6318,2.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,69.47,19,0,5,1,6
36012,2.67,0.8277,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,59.86,6,0,5,1,3
36013,9.44,4.4368,4.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,54.9,42,0,5,1,4
36014,9.44,4.3424,4.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,69.47,19,0,5,1,6
36015,8.79,3.516,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,126.62,0,0,5,1,3
36016,7.98,3.99,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,69.47,19,0,5,1,6
36017,10.64,5.1072,4.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,126.62,0,0,5,1,3
36018,4.32,1.5984,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,84.16,18,0,5,1,3
36019,3.56,1.068,4.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,55.59,6,0,5,1,4
36020,2.67,1.2015,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,80.29,26,0,5,1,10
36021,3.56,1.7444,4.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,55.59,6,0,5,1,4
36022,5.32,1.7556,2.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,95.78,6,0,5,1,5
36023,2.46,1.0332,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,69.47,19,0,5,1,6
36024,2.88,1.4112,2.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,80.29,26,0,5,1,10
36025,7.98,2.5536,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,131.75,22,0,5,1,4
36026,2.88,1.3536,2.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,59.86,6,0,5,1,3
36027,1.59,0.5883,3.0,27694.0,18670.0,5415.0,3610.0,1.0,1.0,1.0,1.0,1.0,55.59,6,0,5,1,4
36028,6.88,3.096,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,59.83,44,0,9,2,6
36029,5.16,1.8576,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
36030,3.24,1.0368,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
36031,2.67,0.8277,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,91.0,38,0,9,2,2
36032,4.32,2.1168,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,71.51,39,0,9,2,1
36033,8.79,3.9555,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,73.05,47,0,9,2,5
36034,3.28,1.1808,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,55.18,14,0,9,2,8
36035,4.32,1.5552,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,122.47,41,0,9,2,6
36036,1.59,0.477,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,115.13,26,0,9,2,8
36037,2.46,0.8364,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,109.06,14,0,9,2,5
36038,1.59,0.7632,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,73.05,47,0,9,2,5
36039,5.76,2.5344,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,122.47,41,0,9,2,6
36040,2.67,0.9612,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,73.05,47,0,9,2,5
36041,5.76,2.7648,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,73.05,47,0,9,2,5
36042,1.59,0.5406,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
36043,1.59,0.636,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,59.83,44,0,9,2,6
36044,2.12,0.6572,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,51.12,2,0,9,2,9
36045,8.79,3.4281,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,59.83,44,0,9,2,6
36046,11.52,5.4144,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,51.12,2,0,9,2,9
36047,1.06,0.4982,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,91.0,38,0,9,2,2
36048,4.1,2.05,5.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
36049,1.62,0.81,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,138.81,10,0,9,2,3
36050,3.56,1.7088,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,138.81,10,0,9,2,3
36051,2.46,1.0086,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,136.74,9,0,9,2,10
36052,10.64,5.0008,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,103.65,43,0,9,2,2
36053,8.64,2.9376,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,70.32,0,0,9,2,2
36054,2.43,0.8262,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
36055,3.28,1.2792,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,103.65,43,0,9,2,2
36056,2.88,1.0944,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,149.08,32,0,9,2,6
36057,1.59,0.636,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,136.74,9,0,9,2,10
36058,8.64,2.7648,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,91.0,38,0,9,2,2
36059,1.64,0.7872,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,139.37,33,0,9,2,9
36060,5.16,2.064,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
36061,3.28,1.4104,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,138.81,10,0,9,2,3
36062,10.64,4.256,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
36063,5.86,2.93,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
36064,6.88,2.8896,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,103.65,43,0,9,2,2
